Scenario,Model,ExoMode,WindowDay,HorizonIdx,ForecastDay,Truth_S,Projected_S,AbsError_S,Truth_I,Projected_I,AbsError_I
A3,ARX,I,147,10,157,85248.0234375138,85690.0115532589,441.988115745175,2040.16018083131,2817.71870354299,777.55852271168
A3,ARX,I,147,11,158,84810.0251152244,85220.8978310001,410.872715775709,2129.13432781603,3000.59672695921,871.462399143188
A3,ARX,I,147,12,159,84362.3457629915,84731.5165690583,369.170806066759,2217.862315555,3181.07989754361,963.217581988612
A3,ARX,I,147,13,160,83906.2595660047,84225.1410183004,318.881452295755,2305.66939144091,3356.6624749144,1050.99308347349
A3,ARX,I,147,14,161,83443.1334857948,83705.5259281194,262.392442324519,2391.85414489873,3524.71413759394,1132.85999269521
A3,ARX,I,154,1,155,86090.4600182586,86221.7339794785,131.273961219966,1863.97502169493,1916.40519837495,52.4301766800204
A3,ARX,I,154,2,156,85675.1792561427,85928.8394662782,253.660210135451,1951.57696697648,2058.12827752503,106.551310548547
A3,ARX,I,154,3,157,85248.0234375138,85615.5398977196,367.51646020585,2040.16018083131,2201.65687853508,161.49669770377
A3,ARX,I,154,4,158,84810.0251152244,85283.4522124209,473.427097196531,2129.13432781603,2345.43231520662,216.297987390596
A3,ARX,I,154,5,159,84362.3457629915,84934.5422602005,572.196497209035,2217.862315555,2487.77654463961,269.914229084611
A3,ARX,I,154,6,160,83906.2595660047,84571.0924693581,664.832903353396,2305.66939144091,2626.93588456946,321.266493128552
A3,ARX,I,154,7,161,83443.1334857948,84195.6572518663,752.523766071492,2391.85414489873,2761.13024542603,369.276100527298
A3,ARX,I,154,8,162,82974.4040970147,83811.008203886,836.604106871266,2475.70118804617,2888.60529017065,412.904102124474
A3,ARX,I,154,9,163,82501.5518612848,83420.0718233528,918.519962067978,2556.49519082849,3007.68466531129,451.189474482805
A3,ARX,I,154,10,164,82026.073642418,83025.8628875828,999.789245164779,2633.53585934383,3116.81943577625,483.283576432421
A3,ARX,I,154,11,165,81549.454367583,82631.4167755065,1081.96240792348,2706.15337465243,3214.63210370609,508.478729053657
A3,ARX,I,154,12,166,81073.1387922569,82239.7238817519,1166.58508949497,2773.72375974346,3299.95306196076,526.229302217304
A3,ARX,I,154,13,167,80598.5043284551,81853.6688884393,1255.16455998419,2835.68361913488,3371.84796521035,536.164346075475
A3,ARX,I,154,14,168,80126.8358448879,81475.977096995,1349.14125210709,2891.54370169169,3429.63521656276,538.091514871069
A3,ARX,I,161,1,162,82974.4040970147,83141.2852967492,166.881199734446,2475.70118804617,2502.57785536974,26.8766673235632
A3,ARX,I,161,2,163,82501.5518612848,82833.5068364383,331.954975153451,2556.49519082849,2606.11462306358,49.6194322350898
A3,ARX,I,161,3,164,82026.073642418,82522.3566114546,496.282969036605,2633.53585934383,2701.16489267293,67.6290333291017
A3,ARX,I,161,4,165,81549.454367583,82210.3844650981,660.930097515171,2706.15337465243,2786.59687277997,80.4434981275372
A3,ARX,I,161,5,166,81073.1387922569,81900.0678617484,826.929069491525,2773.72375974346,2861.4820741218,87.7583143783395
A3,ARX,I,161,6,167,80598.5043284551,81593.7527328299,995.248404374812,2835.68361913488,2925.12215359049,89.4385344556076
A3,ARX,I,161,7,168,80126.8358448879,81293.6014352795,1166.76559039154,2891.54370169169,2977.06588380099,85.5221821092946
A3,ARX,I,161,8,169,79659.3032475478,81001.5497547793,1342.24650723148,2940.90077348313,3017.11578827094,76.2150147878133
A3,ARX,I,161,9,170,79196.9425066894,80719.2741630819,1522.3316563925,2983.44735245595,3045.32470264186,61.8773501859037
A3,ARX,I,161,10,171,78740.6406212392,80448.169787826,1707.52916658676,3018.97894680917,3061.98317285312,43.0042260439527
A3,ARX,I,161,11,172,78291.1248165451,80189.3388455374,1898.21402899224,3047.39854875182,3067.59912571196,20.2005769601419
A3,ARX,I,161,12,173,77848.9560692793,79943.5886815658,2094.6326122865,3068.71825790001,3062.87160992119,5.84664797881533
A3,ARX,I,161,13,174,77414.5268573524,79711.4380928896,2296.91123553719,3083.05803615461,3048.66059279785,34.3974433567632
A3,ARX,I,161,14,175,76988.0628547542,79493.1302983564,2505.06744360224,3090.64172052649,3025.95481726379,64.6869032627042
A3,ARX,I,168,1,169,79659.3032475478,79861.8987671632,202.595519615454,2940.90077348313,2930.54285767588,10.3579158072507
A3,ARX,I,168,2,170,79196.9425066894,79606.2083624305,409.265855741149,2983.44735245595,2958.06578490262,25.3815675533278
A3,ARX,I,168,3,171,78740.6406212392,79361.1060142331,620.46539299388,3018.97894680917,2974.40647911895,44.5724676902169
A3,ARX,I,168,4,172,78291.1248165451,79127.6433013497,836.518484804546,3047.39854875182,2980.07348100763,67.3250677441865
A3,ARX,I,168,5,173,77848.9560692793,78906.579622,1057.62355272072,3068.71825790001,2975.76437917241,92.953878727591
A3,ARX,I,168,6,174,77414.5268573524,78698.3880668071,1283.86120945468,3083.05803615461,2962.33629583743,120.721740317176
A3,ARX,I,168,7,175,76988.0628547542,78503.2679417933,1515.20508703915,3090.64172052649,2940.77433646139,149.867384065095
A3,ARX,I,168,8,176,76569.6281410413,78321.1621626086,1751.53402156726,3091.79053452575,2912.15988491271,179.630649613039
A3,ARX,I,168,9,177,76159.1333796918,78151.7776981288,1992.64431843703,3086.91443593557,2877.64041477748,209.274021158085
A3,ARX,I,168,10,178,75756.3463425592,77994.6073088982,2238.26096633902,3076.50171408759,2838.40220417307,238.099509914521
A3,ARX,I,168,11,179,75360.9041199155,77848.9509701634,2488.04685024795,3061.10729999444,2795.64702649054,265.460273503906
A3,ARX,I,168,12,180,74972.3263549442,77713.9355548835,2741.60919993931,3041.3402766534,2750.57357970336,290.766696950036
A3,ARX,I,168,13,181,74590.0288736147,77588.5315449957,2998.50267138098,3017.85107515746,2704.36414286079,313.486932296671
A3,ARX,I,168,14,182,74213.3371395401,77471.5657089573,3258.22856941719,2991.31881722812,2658.17673328363,333.142083944491
A3,ARX,I,175,1,176,76569.6281410413,76801.4153164998,231.787175458478,3091.79053452575,3060.47403324745,31.3165012782929
A3,ARX,I,175,2,177,76159.1333796918,76628.161615197,469.028235505146,3086.91443593557,3024.04256625949,62.8718696760743
A3,ARX,I,175,3,178,75756.3463425592,76467.8170139546,711.470671395437,3076.50171408759,2982.55694353644,93.9447705511507
A3,ARX,I,175,4,179,75360.9041199155,76319.7162272693,958.81210735385,3061.10729999444,2937.22729235969,123.880007634751
A3,ARX,I,175,5,180,74972.3263549442,76183.040923742,1210.71456879785,3041.3402766534,2889.24039271213,152.099883941266
A3,ARX,I,175,6,181,74590.0288736147,76056.8455807786,1466.8167071639,3017.85107515746,2839.74049152601,178.110583631452
A3,ARX,I,175,7,182,74213.3371395401,75940.0809520131,1726.74381247298,2991.31881722812,2789.81482021496,201.503997013165
A3,ARX,I,175,8,183,73841.4990416615,75831.6146883385,1990.11564667699,2962.43922001829,2740.48359500058,221.955625017716
A3,ARX,I,175,9,184,73473.6966131218,75730.2489040988,2256.55229097705,2931.91341902133,2692.69408224257,239.219336778751
A3,ARX,I,175,10,185,73109.0563755594,75634.734693185,2525.67831762564,2900.43799461656,2647.31817423479,253.119820381774
A3,ARX,I,175,11,186,72746.6580981502,75543.7837734948,2797.12567534459,2868.69641217495,2605.15283828986,263.543573885094
A3,ARX,I,175,12,187,72385.541850104,75456.0775750656,3070.53572496164,2837.35200940164,2566.92276364598,270.429245755661
A3,ARX,I,175,13,188,72024.7133053309,75370.2741927105,3345.5608873796,2807.0425917512,2533.28452564961,273.758066101585
A3,ARX,I,175,14,189,71663.147326336,75285.0137051458,3621.86637880982,2778.37663055073,2504.83160388421,273.545026666515
A3,ARX,I,182,1,183,73841.4990416615,74096.9459022096,255.446860548138,2962.43922001829,2938.39435792977,24.0448620885186
A3,ARX,I,182,2,184,73473.6966131218,73988.1674553894,514.470842267605,2931.91341902133,2887.12875713233,44.7846618889907
A3,ARX,I,182,3,185,73109.0563755594,73885.6549942523,776.598618692937,2900.43799461656,2838.4632297081,61.9747649084588
A3,ARX,I,182,4,186,72746.6580981502,73788.0126366869,1041.35453853676,2868.69641217495,2793.26422582942,75.4321863455311
A3,ARX,I,182,5,187,72385.541850104,73693.8015165078,1308.25966640387,2837.35200940164,2752.3289518242,85.0230575774453
A3,ARX,I,182,6,188,72024.7133053309,73601.5423390164,1576.82903368556,2807.0425917512,2716.39333757354,90.6492541776529
A3,ARX,I,182,7,189,71663.147326336,73509.7146135987,1846.5672872627,2778.37663055073,2686.14193733839,92.2346932123401
A3,ARX,I,182,8,190,71299.7899100424,73416.7527675424,2116.96285749998,2751.93100122826,2662.21933190319,89.7116693250664
A3,ARX,I,182,9,191,70933.5586212383,73321.0393107374,2387.48068949911,2728.25015216572,2645.24269182695,83.0074603387679
A3,ARX,I,182,10,192,70563.3416706226,73220.8951689559,2657.55349833323,2707.84655870546,2635.81525696287,72.0313017425919
A3,ARX,I,182,11,193,70187.9958155709,73114.5672393543,2926.57142378337,2691.20229150673,2634.54058095319,56.6617105535447
A3,ARX,I,182,12,194,69806.3432747345,73000.2131498024,3193.8698750679,2678.77151293363,2642.03747767374,36.7340352598894
A3,ARX,I,182,13,195,69417.1678546148,72875.8831266964,3458.71527208155,2670.98370816829,2658.95568757746,12.028020590828
A3,ARX,I,182,14,196,69019.2104895259,72739.4987963433,3720.28830681738,2668.2474577056,2685.99235452335,17.7448968177473
A3,ARX,I,189,1,190,71299.7899100424,71577.2851926055,277.495282563104,2751.93100122826,2753.69009733409,1.75909610583358
A3,ARX,I,189,2,191,70933.5586212383,71488.4198263049,554.861205066598,2728.25015216572,2736.22033210732,7.97017994160069
A3,ARX,I,189,3,192,70563.3416706226,71394.7930324266,831.451361803993,2707.84655870546,2726.60832870921,18.7617700037417
A3,ARX,I,189,4,193,70187.9958155709,71294.5613348084,1106.56551923741,2691.20229150673,2725.50132533382,34.299033827087
A3,ARX,I,189,5,194,69806.3432747345,71185.7781387742,1379.43486403978,2678.77151293363,2733.56944507054,54.7979321369194
