DataSource,CountryCode,CountryName,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDate,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,637,2021-12-19,638,0.121426937432386,0.121426937432386,0.298735904088554,0.190912319100498,0.0212124799000554,0.0259700060609163,0,0.0742444514714148,0.678571428571429,-0.108928571428571,0.3875,0.405684170535475,1,closed_loop_monte_carlo,ok,ok,-1868.90184281229
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,644,2021-12-26,645,0.260525226061954,0.260525226061954,0.456716561589484,0.414558899879259,0.0460620999865843,0.0271314984711653,0,0.187331627604204,0.178571428571429,-0.608928571428571,0.657142857142857,0.432591899838841,1,closed_loop_monte_carlo,ok,ok,-1894.24648758712
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,651,2022-01-02,652,0.124194775989179,0.124194775989179,0.288570385487796,0.225675084385989,0.025075009376221,0.0312332928226906,0,0.0678864737902671,0.571428571428571,-0.216071428571429,0.426785714285714,0.516437572851058,1,closed_loop_monte_carlo,ok,ok,-1910.35579206207
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,658,2022-01-09,659,0.0528879024823533,0.0528879024823533,0.119571235373628,0.100732413685048,0.0111924904094497,0.0361148516895523,0.00558056038335128,0,0.839285714285714,0.0517857142857143,0.223214285714286,0.627631565766221,1,closed_loop_monte_carlo,ok,ok,-1930.18772065098
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,665,2022-01-16,666,0.038940152868445,0.038940152868445,0.0951334867278298,0.0773461158044176,0.00859401286715751,0.0272438455704168,0,0.00310229443087066,0.910714285714286,0.123214285714286,0.2125,0.429112870788852,1,closed_loop_monte_carlo,ok,ok,-1956.94741235228
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,672,2022-01-23,673,0.0855577244472519,0.0855577244472519,0.233368294958245,0.183731305704067,0.0204145895226741,0.027135234250175,0.0380079006744028,0,0.642857142857143,-0.144642857142857,0.367857142857143,0.432373800397459,1,closed_loop_monte_carlo,ok,ok,-1983.641319059
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,679,2022-01-30,680,0.223014508591005,0.223014508591005,0.377117034184324,0.342623319834083,0.0380692577593426,0.023436009495545,0.161509241336117,0,0.142857142857143,-0.644642857142857,0.6625,0.357275003046137,1,closed_loop_monte_carlo,ok,ok,-2010.17495381231
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,686,2022-02-06,687,0.258886198661668,0.258886198661668,0.405894609092665,0.35980129025281,0.0399779211392011,0.019424058044604,0.199484219477863,0,0.160714285714286,-0.626785714285714,0.673214285714286,0.298367857640353,1,closed_loop_monte_carlo,ok,ok,-2031.51628222673
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,693,2022-02-13,694,0.0649627864210583,0.0649627864210583,0.145184087009827,0.118012193937488,0.0131124659930542,0.0165340836581125,0.0343628791416895,0.000953357628202087,0.553571428571429,-0.233928571428571,0.428571428571429,0.272115768363779,1,closed_loop_monte_carlo,ok,ok,-2040.19282932818
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,700,2022-02-20,701,0.0864891644075406,0.0864891644075406,0.186531465508417,0.177715642361216,0.0197461824845796,0.0160636868217275,0,0.0506792951012335,0.321428571428571,-0.466071428571429,0.516071428571429,0.277687465585074,1,closed_loop_monte_carlo,ok,ok,-2041.24460046308
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,707,2022-02-27,708,0.0314218184846863,0.0314218184846863,0.0591455659161447,0.0534824318075414,0.00594249242306015,0.0236706288405337,0,0.00180869722109244,0.928571428571429,0.141071428571429,0.223214285714286,0.377552684306152,1,closed_loop_monte_carlo,ok,ok,-2060.47276253707
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,714,2022-03-06,715,0.0311942158294845,0.0311942158294845,0.049547436426939,0.0422213331224126,0.00469125923582363,0.0254281002367639,0.001074856356897,0,0.928571428571429,0.141071428571429,0.2125,0.454117496244357,1,closed_loop_monte_carlo,ok,ok,-2085.23935076679
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,721,2022-03-13,722,0.0340392008266937,0.0340392008266937,0.05011438882893,0.0414098381918326,0.00460109313242584,0.029348146359996,0,8.99613342719425e-05,0.982142857142857,0.194642857142857,0.2125,0.586583450008576,1,closed_loop_monte_carlo,ok,ok,-2110.78039077707
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,728,2022-03-20,729,0.0434433092221701,0.0434433092221701,0.0947171862850463,0.0775408582623214,0.00861565091803571,0.0317294734837903,0.00306643989886644,3.17449214776748e-05,0.910714285714286,0.123214285714286,0.2125,0.580610896861599,1,closed_loop_monte_carlo,ok,ok,-2136.94891407632
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,735,2022-03-27,736,0.0443294631433277,0.0443294631433277,0.112293540645967,0.0994622073861798,0.0110513563762422,0.0266346606606384,0.00664344610644712,0,0.839285714285714,0.0517857142857143,0.233928571428571,0.490045139112225,1,closed_loop_monte_carlo,ok,ok,-2163.37811113656
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,742,2022-04-03,743,0.0318430273191913,0.0318430273191913,0.083619072601897,0.0640390382559347,0.00711544869510385,0.0216880978140146,0.000566138057648983,0.00247334275242386,0.892857142857143,0.105357142857143,0.223214285714286,0.339160630980205,1,closed_loop_monte_carlo,ok,ok,-2187.65817943635
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,749,2022-04-10,750,0.0594162796170076,0.0594162796170076,0.160238734300984,0.133649403539508,0.014849933726612,0.0224911987913868,0.0204215672233916,0.00165357987561717,0.625,-0.1625,0.346428571428571,0.343552247324147,1,closed_loop_monte_carlo,ok,ok,-2211.53816235097
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,756,2022-04-17,757,0.0354934405976609,0.0354934405976609,0.0976687047213033,0.0728993139631007,0.00809992377367785,0.0212094987384738,0.000836510556325214,0.00534750752918401,0.821428571428571,0.0339285714285714,0.233928571428571,0.33787217800833,1,closed_loop_monte_carlo,ok,ok,-2233.13014577798
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,763,2022-04-24,764,0.0375211648804908,0.0375211648804908,0.0780427583506571,0.0717351816560168,0.00797057573955742,0.0276191352982273,0.000838674333355821,0.00109277950935034,0.910714285714286,0.123214285714286,0.223214285714286,0.457510592283981,1,closed_loop_monte_carlo,ok,ok,-2254.40327957872
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,770,2022-05-01,771,0.030542519034958,0.030542519034958,0.0495945593415305,0.0449768744970563,0.00499743049967292,0.0254892128846047,0,5.58756506803277e-05,0.982142857142857,0.194642857142857,0.2125,0.423109010212614,1,closed_loop_monte_carlo,ok,ok,-2277.27841819943
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,777,2022-05-08,778,0.0314500459469853,0.0314500459469853,0.0712250086198176,0.0524530023522751,0.00582811137247501,0.0238618869557521,0,0.00176004761875811,0.946428571428571,0.158928571428571,0.2125,0.369610226725451,1,closed_loop_monte_carlo,ok,ok,-2303.49846751946
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,784,2022-05-15,785,0.0495346495795769,0.0495346495795769,0.145867046486859,0.124561664152253,0.0138401849058059,0.024346217302083,0.00624434666845412,0.00510390070323395,0.767857142857143,-0.0196428571428571,0.233928571428571,0.389760987313309,1,closed_loop_monte_carlo,ok,ok,-2330.78955481717
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,791,2022-05-22,792,0.0717669302091737,0.0717669302091737,0.192708830219213,0.163459415008663,0.0181621572231848,0.0241271119197187,0.0294776610662702,0,0.589285714285714,-0.198214285714286,0.360714285714286,0.379780399862349,1,closed_loop_monte_carlo,ok,ok,-2353.81150645582
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,798,2022-05-29,799,0.0879810872229041,0.0879810872229041,0.257633400448882,0.169426464279981,0.0188251626977757,0.0248756892083593,0,0.0442802353167692,0.75,-0.0375,0.3125,0.400103683856886,1,closed_loop_monte_carlo,ok,ok,-2373.88710912319
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,805,2022-06-05,806,0.11553910159335,0.11553910159335,0.294487438475598,0.243288624893198,0.0270320694325775,0.0325868058791035,0.000182495074733076,0.055737731206936,0.607142857142857,-0.180357142857143,0.358928571428571,0.526584991287883,1,closed_loop_monte_carlo,ok,ok,-2398.26828672949
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,812,2022-06-12,813,0.0486534303868461,0.0486534303868461,0.12850052855152,0.0937399856445221,0.0104155539605025,0.032515426068427,0.000132929362813676,0.00558952099510297,0.875,0.0875,0.223214285714286,0.523940659785633,1,closed_loop_monte_carlo,ok,ok,-2408.92947348949
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,819,2022-06-19,820,0.0739854886014995,0.0739854886014995,0.185904019674428,0.161003875708347,0.0178893195231497,0.030174737470197,0,0.0259214316081528,0.660714285714286,-0.126785714285714,0.346428571428571,0.473453922792854,1,closed_loop_monte_carlo,ok,ok,-2435.73494404912
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,826,2022-06-26,827,0.0459305399838345,0.0459305399838345,0.0635975012792543,0.0564464148404456,0.00627182387116062,0.0395076704889226,0,0.000151045623751216,0.982142857142857,0.194642857142857,0.2125,0.799589379163069,1,closed_loop_monte_carlo,ok,ok,-2457.23786437479
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,833,2022-07-03,834,0.0494115040366386,0.0494115040366386,0.111044119774393,0.0952769188126546,0.0105863243125172,0.0344182412029961,0.00440693852112536,0,0.857142857142857,0.0696428571428571,0.2125,0.550943419568667,1,closed_loop_monte_carlo,ok,ok,-2482.81388334216
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,840,2022-07-10,841,0.0452735192128505,0.0452735192128505,0.108275122177378,0.096102433732322,0.0106780481924802,0.030490869513431,0,0.00410460150693924,0.910714285714286,0.123214285714286,0.2125,0.532881105385616,1,closed_loop_monte_carlo,ok,ok,-2509.26933251963
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,847,2022-07-17,848,0.0325665597271131,0.0325665597271131,0.058259180894386,0.0435729730618961,0.00484144145132179,0.0276372479606582,8.78703151331335e-05,0,0.982142857142857,0.194642857142857,0.2125,0.468008336830294,1,closed_loop_monte_carlo,ok,ok,-2536.04491247859
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,854,2022-07-24,855,0.0404103491298217,0.0404103491298217,0.0792243279320999,0.0719038075297077,0.0079893119477453,0.0301995666862912,0.00222147049578519,0,0.892857142857143,0.105357142857143,0.2125,0.477652385969123,1,closed_loop_monte_carlo,ok,ok,-2563.07528343776
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,861,2022-07-31,862,0.0341127841974749,0.0341127841974749,0.0491494952165851,0.0399005057766207,0.00443338953073563,0.0296793946667393,0,0,1,0.2125,0.2125,0.459789002079084,1,closed_loop_monte_carlo,ok,ok,-2590.23203965885
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,868,2022-08-07,869,0.033975741821732,0.033975741821732,0.021610018598211,0.0157915086739427,0.00175461207488252,0.0322211297468495,0,0,1,0.2125,0.2125,0.521703853298804,1,closed_loop_monte_carlo,ok,ok,-2618.11481507409
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,875,2022-08-14,876,0.0458609904159493,0.0458609904159493,0.123158315869129,0.0892235238061897,0.0099137248673544,0.0307558216915545,0.0051914438570404,0,0.892857142857143,0.105357142857143,0.233928571428571,0.449040593975818,1,closed_loop_monte_carlo,ok,ok,-2645.97153337311
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,882,2022-08-21,883,0.0417879166994615,0.0417879166994615,0.0908511526718818,0.073401965042532,0.00815577389361467,0.0300787164908497,0.00355342631499716,0,0.910714285714286,0.123214285714286,0.2125,0.521510275130139,1,closed_loop_monte_carlo,ok,ok,-2673.68817914571
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,889,2022-08-28,890,0.0303230248732817,0.0303230248732817,0.0551369219114101,0.0481995457394977,0.00535550508216642,0.0240788289763001,0,0.000888690814815269,0.910714285714286,0.123214285714286,0.2125,0.378352978465232,1,closed_loop_monte_carlo,ok,ok,-2699.06202646061
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,896,2022-09-04,897,0.0323476021797275,0.0323476021797275,0.0643929430443045,0.0593260174014886,0.00659177971127651,0.0247278495828841,0,0.00102797288556693,0.946428571428571,0.158928571428571,0.2125,0.366337938878685,1,closed_loop_monte_carlo,ok,ok,-2726.44582662435
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,903,2022-09-11,904,0.0317465405030157,0.0317465405030157,0.0278978205478453,0.0246450098162862,0.0027383344240318,0.0290082060789839,0,0,1,0.2125,0.2125,0.462640589722128,1,closed_loop_monte_carlo,ok,ok,-2752.68223484987
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,910,2022-09-18,911,0.232190074216053,0.232190074216053,0.638942942584992,0.26205596908909,0.0291173298987878,0.0277928272685483,0,0.175279917048717,0.857142857142857,0.0696428571428571,0.294642857142857,0.405353769051569,1,closed_loop_monte_carlo,ok,ok,-2779.88801575001
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,917,2022-09-25,918,0.433344640612811,0.433344640612811,0.814421365315914,0.555187927259463,0.0616875474732737,0.0282723360884908,0.0552781047781168,0.28810665227293,0.5,-0.2875,0.483928571428571,0.436751044844157,1,closed_loop_monte_carlo,ok,ok,-2808.26356354118
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,924,2022-10-02,925,0.561895048694798,0.561895048694798,0.823999729227888,0.78068236150242,0.08674248461138,0.0373104363765589,0.437842127706859,0,0.0357142857142857,-0.751785714285714,0.757142857142857,0.593624183971195,1,closed_loop_monte_carlo,ok,ok,-2520.24138888556
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,931,2022-10-09,932,0.0471220864841742,0.0471220864841742,0.141156409449414,0.103299425055476,0.0114777138950529,0.0192379838821852,0.00660661925604047,0.00979976945089552,0.75,-0.0375,0.273214285714286,0.31118204323075,1,closed_loop_monte_carlo,ok,ok,-2373.97489264364
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,938,2022-10-16,939,0.0760111583354358,0.0760111583354358,0.180540879758943,0.170677164011708,0.0189641293346342,0.0200184284553568,0,0.0370286005454448,0.428571428571429,-0.358928571428571,0.433928571428571,0.310477925346194,1,closed_loop_monte_carlo,ok,ok,-2339.79256246387
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,945,2022-10-23,946,0.0319528348722306,0.0319528348722306,0.065399393024789,0.0554047078972307,0.00615607865524786,0.0230256558527112,0,0.00277110036427156,0.910714285714286,0.123214285714286,0.2125,0.36894021066368,1,closed_loop_monte_carlo,ok,ok,-2362.01857438121
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,952,2022-10-30,953,0.030157006746222,0.030157006746222,0.0370729190799968,0.0335334317831681,0.00372593686479645,0.0264310698814255,0,0,1,0.2125,0.2125,0.389008678398339,1,closed_loop_monte_carlo,ok,ok,-2386.24031672398
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,959,2022-11-06,960,0.0313034073966565,0.0313034073966565,0.0422576217323178,0.0376369276021703,0.00418188084468559,0.0270921135938651,0,2.94129581058172e-05,0.982142857142857,0.194642857142857,0.2125,0.423520349757404,1,closed_loop_monte_carlo,ok,ok,-2410.36843711534
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,966,2022-11-13,967,0.0309019982613688,0.0309019982613688,0.0627334086641352,0.0523127242094197,0.00581252491215775,0.0239191463907671,0,0.00117032695844399,0.964285714285714,0.176785714285714,0.2125,0.384162743041945,1,closed_loop_monte_carlo,ok,ok,-2434.34724330558
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,973,2022-11-20,974,0.091585052443535,0.091585052443535,0.217906413226591,0.167556803907179,0.0186174226563533,0.0228883797375178,0,0.050079250049664,0.571428571428571,-0.216071428571429,0.398214285714286,0.352850538736624,1,closed_loop_monte_carlo,ok,ok,-2458.84533976679
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,980,2022-11-27,981,0.108650132572454,0.108650132572454,0.266935084241255,0.245607228424509,0.0272896920471677,0.0305954961340878,0,0.0507649443911989,0.553571428571429,-0.233928571428571,0.344642857142857,0.530187164226131,1,closed_loop_monte_carlo,ok,ok,-2482.70377358274
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,987,2022-12-04,988,0.0490475374336509,0.0490475374336509,0.135981488492494,0.123716112013931,0.0137462346682146,0.0268848943287049,0.000342315524926209,0.00807409291180522,0.803571428571429,0.0160714285714286,0.223214285714286,0.414916582343535,1,closed_loop_monte_carlo,ok,ok,-2504.07016854714
WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_real_AR_None.mat,forecast_results,994,2022-12-11,995,0.0401186637921446,0.0401186637921446,0.071933422754876,0.0554196257009645,0.00615773618899605,0.0336053812814782,0.000355546321670334,0,0.946428571428571,0.158928571428571,0.2125,0.572316628584818,1,closed_loop_monte_carlo,ok,ok,-2526.54244580471
