Model,ExoMode,Strategy,ForecastConfiguration,OriginPosition,OriginDate,LeadTime,TargetDate,TargetRtEstimated,MedianForecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
"AR","None","partA_online_fit","5",2,"07-Jan-2021",11,"18-Jan-2021",0.254907551360874,1.20157417320864,0.946666621847765,0.946666621847765,0.89617769292066,0.451104762908454,0,1.48002736697784
"AR","None","partA_online_fit","5",2,"07-Jan-2021",12,"19-Jan-2021",0.470996552827041,0.946404341296293,0.475407788469252,0.475407788469252,0.226012565337225,0.228321933832638,0.75,1.65755353569707
"AR","None","partA_online_fit","5",2,"07-Jan-2021",13,"20-Jan-2021",1.20488358595562,1.01875108163725,-0.186132504318369,0.186132504318369,0.0346453091638276,0.117184619281796,1,1.49527519306392
"AR","None","partA_online_fit","5",2,"07-Jan-2021",14,"21-Jan-2021",1.40229463158572,1.06759412551589,-0.334700506069831,0.334700506069831,0.112024428763401,0.127651907723748,0.75,1.20758446197262
"AR","None","partA_online_fit","5",3,"14-Jan-2021",1,"15-Jan-2021",0.960229640450424,1.55947782331743,0.599248182867002,0.599248182867002,0.359098384669403,0.210021556322317,0.75,1.62964580361609
"AR","None","partA_online_fit","5",3,"14-Jan-2021",2,"16-Jan-2021",0.834075742707592,1.27017248432403,0.436096741616435,0.436096741616435,0.190180368048472,0.174639820348753,1,1.75268637288534
"AR","None","partA_online_fit","5",3,"14-Jan-2021",3,"17-Jan-2021",0.426410721510203,1.09217335279866,0.665762631288454,0.665762631288454,0.443239881220126,0.290530707914838,0.25,1.43749489258121
"AR","None","partA_online_fit","5",3,"14-Jan-2021",4,"18-Jan-2021",0.254907551360874,1.01132956834353,0.756422016982657,0.756422016982657,0.572174267776112,0.392933129255052,0,1.06413342722187
"AR","None","partA_online_fit","5",3,"14-Jan-2021",5,"19-Jan-2021",0.470996552827041,0.911734574678956,0.440738021851916,0.440738021851916,0.19425000390594,0.160774069768601,0.75,0.86250479273102
"AR","None","partA_online_fit","5",3,"14-Jan-2021",6,"20-Jan-2021",1.20488358595562,1.00480054796657,-0.200083037989047,0.200083037989047,0.0400332220909264,0.105459751857641,1,1.18992456328993
"AR","None","partA_online_fit","5",3,"14-Jan-2021",7,"21-Jan-2021",1.40229463158572,1.0734922275217,-0.328802404064018,0.328802404064018,0.108111020918278,0.139475133537529,0.75,1.48453623653251
"AR","None","partA_online_fit","5",3,"14-Jan-2021",8,"22-Jan-2021",1.21277438215447,1.07590177509302,-0.136872607061453,0.136872607061453,0.018734110563799,0.112749228498045,1,1.4721628328641
"AR","None","partA_online_fit","5",3,"14-Jan-2021",9,"23-Jan-2021",1.03717573535475,1.09200959158778,0.0548338562330326,0.0548338562330326,0.00300675178938489,0.127766202396272,1,1.90852722932907
"AR","None","partA_online_fit","5",3,"14-Jan-2021",10,"24-Jan-2021",0.63532857797813,1.1379901754092,0.502661597431069,0.502661597431069,0.252668681531954,0.192283157571122,0.75,1.55624077692183
"AR","None","partA_online_fit","5",3,"14-Jan-2021",11,"25-Jan-2021",0.305758820413865,1.13215485062773,0.826396030213867,0.826396030213867,0.682930398753239,0.301193306307364,0.25,1.63900374546227
"AR","None","partA_online_fit","5",3,"14-Jan-2021",12,"26-Jan-2021",0.528597767370158,1.06380173867295,0.535203971302794,0.535203971302794,0.286443290898282,0.198402850313057,0.75,1.40960970754289
"AR","None","partA_online_fit","5",3,"14-Jan-2021",13,"27-Jan-2021",1.30003657355891,1.08338094409962,-0.216655629459294,0.216655629459294,0.0469396617764028,0.141495735432374,1,1.70767307384438
"AR","None","partA_online_fit","5",3,"14-Jan-2021",14,"28-Jan-2021",1.38384591568351,1.01537793252729,-0.368467983156227,0.368467983156227,0.135768654611217,0.141563500834754,1,1.61168610965205
"AR","None","partA_online_fit","5",4,"21-Jan-2021",1,"22-Jan-2021",1.21277438215447,1.51896337969101,0.306188997536541,0.306188997536541,0.0937517022124318,0.136928327219698,1,1.46056581087643
"AR","None","partA_online_fit","5",4,"21-Jan-2021",2,"23-Jan-2021",1.03717573535475,1.24511160692677,0.207935871572023,0.207935871572023,0.0432373266864168,0.102323394680337,1,1.18094938171966
"AR","None","partA_online_fit","5",4,"21-Jan-2021",3,"24-Jan-2021",0.63532857797813,0.91361122416994,0.27828264619181,0.27828264619181,0.077441231171516,0.129593213130666,0.75,1.6017722891155
"AR","None","partA_online_fit","5",4,"21-Jan-2021",4,"25-Jan-2021",0.305758820413865,0.773546717919763,0.467787897505898,0.467787897505898,0.218825517052989,0.203756590954232,0.5,1.22761540946422
"AR","None","partA_online_fit","5",4,"21-Jan-2021",5,"26-Jan-2021",0.528597767370158,0.905917793142206,0.377320025772048,0.377320025772048,0.142370401848619,0.167987756234318,0.75,1.72419444200827
"AR","None","partA_online_fit","5",4,"21-Jan-2021",6,"27-Jan-2021",1.30003657355891,1.23869403676635,-0.0613425367925604,0.0613425367925604,0.00376290682014663,0.126861592904183,1,1.81320681724262
"AR","None","partA_online_fit","5",4,"21-Jan-2021",7,"28-Jan-2021",1.38384591568351,0.994467427014632,-0.389378488668881,0.389378488668881,0.151615607438062,0.160300181531824,1,1.84094001022406
"AR","None","partA_online_fit","5",4,"21-Jan-2021",8,"29-Jan-2021",0.799759191261589,1.00851744347683,0.208758252215239,0.208758252215239,0.0435800078679614,0.121935584051056,1,1.55867989807092
"AR","None","partA_online_fit","5",4,"21-Jan-2021",9,"30-Jan-2021",1.39937059146042,0.887246656682951,-0.512123934777468,0.512123934777468,0.262270924571956,0.175633222920863,0.75,1.76191375692669
"AR","None","partA_online_fit","5",4,"21-Jan-2021",10,"31-Jan-2021",0.87022635910117,1.03328790837273,0.163061549271558,0.163061549271558,0.0265890688508408,0.111185693985582,1,1.42948642774926
"AR","None","partA_online_fit","5",4,"21-Jan-2021",11,"01-Feb-2021",0.365824340536838,0.942199343221751,0.576375002684913,0.576375002684913,0.332208143720033,0.305297163931976,0,1.29146271730473
"AR","None","partA_online_fit","5",4,"21-Jan-2021",12,"02-Feb-2021",0.496302599890559,1.08829737491818,0.591994775027618,0.591994775027618,0.35045781366,0.232363519529468,0.5,1.46581221843659
"AR","None","partA_online_fit","5",4,"21-Jan-2021",13,"03-Feb-2021",1.4915578488375,0.968008728222583,-0.523549120614922,0.523549120614922,0.274103681696658,0.186510014954766,0.75,1.73608593645257
"AR","None","partA_online_fit","5",4,"21-Jan-2021",14,"04-Feb-2021",1.37667130855722,0.943490150262535,-0.433181158294686,0.433181158294686,0.187645915901526,0.152811249090301,1,1.4871733729482
"AR","None","partA_online_fit","5",5,"28-Jan-2021",1,"29-Jan-2021",0.799759191261589,1.40611821157248,0.606359020310891,0.606359020310891,0.367671261512383,0.225178569734989,0.5,1.44900514349078
"AR","None","partA_online_fit","5",5,"28-Jan-2021",2,"30-Jan-2021",1.39937059146042,1.14955172008894,-0.249818871371482,0.249818871371482,0.0624094684933209,0.119083097161789,1,1.41117087156701
"AR","None","partA_online_fit","5",5,"28-Jan-2021",3,"31-Jan-2021",0.87022635910117,0.861633676574183,-0.00859268252698753,0.00859268252698753,7.38341930095968e-05,0.0775780590547012,1,1.14548187109198
"AR","None","partA_online_fit","5",5,"28-Jan-2021",4,"01-Feb-2021",0.365824340536838,0.910305808558201,0.544481468021363,0.544481468021363,0.296460069018699,0.238178723913705,0.5,1.13013493255983
"AR","None","partA_online_fit","5",5,"28-Jan-2021",5,"02-Feb-2021",0.496302599890559,1.10279228779631,0.606489687905746,0.606489687905746,0.367829741536009,0.23261681787109,0.5,1.55938754843072
"AR","None","partA_online_fit","5",5,"28-Jan-2021",6,"03-Feb-2021",1.4915578488375,1.04777764911828,-0.443780199719221,0.443780199719221,0.196940865662832,0.168752970012018,0.75,1.70127204053709
"AR","None","partA_online_fit","5",5,"28-Jan-2021",7,"04-Feb-2021",1.37667130855722,1.12420033391624,-0.252470974640983,0.252470974640983,0.0637415930361679,0.133121974489655,1,1.62752544834017
"AR","None","partA_online_fit","5",5,"28-Jan-2021",8,"05-Feb-2021",1.22880525197902,1.02516349896562,-0.203641753013399,0.203641753013399,0.0414699635703703,0.142370697127874,1,1.91496542270556
"AR","None","partA_online_fit","5",5,"28-Jan-2021",9,"06-Feb-2021",1.12201049664496,1.0243849884919,-0.0976255081530593,0.0976255081530593,0.00953073984214304,0.0946633140187441,1,1.29490404310277
"AR","None","partA_online_fit","5",5,"28-Jan-2021",10,"07-Feb-2021",0.767591180336261,1.05655088689182,0.288959706555563,0.288959706555563,0.083497712012677,0.134704929486796,1,1.63203925474687
"AR","None","partA_online_fit","5",5,"28-Jan-2021",11,"08-Feb-2021",0.327222415739458,0.93049190597626,0.603269490236803,0.603269490236803,0.363934077850572,0.284070448454969,0.5,1.3050791283458
"AR","None","partA_online_fit","5",5,"28-Jan-2021",12,"09-Feb-2021",0.503271248026091,0.926021232249516,0.422749984223425,0.422749984223425,0.178717549160906,0.198228483833875,0.75,1.38939534054239
"AR","None","partA_online_fit","5",5,"28-Jan-2021",13,"10-Feb-2021",1.48897520517177,1.00294610539449,-0.48602909977728,0.48602909977728,0.236224285830313,0.16498928861613,0.75,1.24492386703766
"AR","None","partA_online_fit","5",5,"28-Jan-2021",14,"11-Feb-2021",1.7096878330262,1.13078651774111,-0.578901315285084,0.578901315285084,0.3351267328388,0.210965832953577,0.75,1.31193271706409
"AR","None","partA_online_fit","5",6,"04-Feb-2021",1,"05-Feb-2021",1.22880525197902,1.34197429503771,0.113169043058691,0.113169043058691,0.0128072323068199,0.101974506266922,1,1.32628020417707
"AR","None","partA_online_fit","5",6,"04-Feb-2021",2,"06-Feb-2021",1.12201049664496,1.21921869199203,0.0972081953470727,0.0972081953470727,0.00944943324263465,0.120676651864186,1,1.62768911495749
"AR","None","partA_online_fit","5",6,"04-Feb-2021",3,"07-Feb-2021",0.767591180336261,0.946839088822157,0.179247908485896,0.179247908485896,0.0321298126965682,0.0975462226182097,1,1.150714487883
"AR","None","partA_online_fit","5",6,"04-Feb-2021",4,"08-Feb-2021",0.327222415739458,0.756553615498397,0.429331199758939,0.429331199758939,0.18432527908645,0.19238202076815,0.25,1.13970403967501
"AR","None","partA_online_fit","5",6,"04-Feb-2021",5,"09-Feb-2021",0.503271248026091,0.922972895819695,0.419701647793604,0.419701647793604,0.176149473160666,0.173346856341839,0.75,1.28953890588441
"AR","None","partA_online_fit","5",6,"04-Feb-2021",6,"10-Feb-2021",1.48897520517177,1.08771580717057,-0.401259398001194,0.401259398001194,0.161009104484281,0.153711976771554,0.75,1.69720274580211
"AR","None","partA_online_fit","5",6,"04-Feb-2021",7,"11-Feb-2021",1.7096878330262,1.17713791149846,-0.532549921527736,0.532549921527736,0.283609418919198,0.184437446916195,1,1.79489560043136
"AR","None","partA_online_fit","5",6,"04-Feb-2021",8,"12-Feb-2021",1.45262656178492,1.07991606403525,-0.372710497749675,0.372710497749675,0.13891311513281,0.15533444022982,1,1.8210894666408
"AR","None","partA_online_fit","5",6,"04-Feb-2021",9,"13-Feb-2021",1.25421461607362,1.01238609430273,-0.241828521770898,0.241828521770898,0.0584810339418976,0.137390238369938,1,1.71323271083541
"AR","None","partA_online_fit","5",6,"04-Feb-2021",10,"14-Feb-2021",0.900932739506426,1.03102739040309,0.130094650896668,0.130094650896668,0.016924618191926,0.128656288273594,1,1.89126512066671
"AR","None","partA_online_fit","5",6,"04-Feb-2021",11,"15-Feb-2021",0.376113856325737,1.05739934394018,0.681285487614444,0.681285487614444,0.464149915634051,0.322820588153494,0,1.38360992823041
"AR","None","partA_online_fit","5",6,"04-Feb-2021",12,"16-Feb-2021",0.597383968303297,1.02319183098754,0.425807862684238,0.425807862684238,0.181312335923719,0.18319879357118,0.75,1.71540584892218
"AR","None","partA_online_fit","5",6,"04-Feb-2021",13,"17-Feb-2021",1.41761135701819,0.993742700069696,-0.423868656948491,0.423868656948491,0.179664638343318,0.154639839276391,1,1.63828776622397
"AR","None","partA_online_fit","5",6,"04-Feb-2021",14,"18-Feb-2021",1.76927976814645,1.07413890783116,-0.695140860315292,0.695140860315292,0.483220815679884,0.257315133701335,0.75,1.71791326229612
"AR","None","partA_online_fit","5",7,"11-Feb-2021",1,"12-Feb-2021",1.45262656178492,1.59675288022152,0.144126318436602,0.144126318436602,0.0207723956660888,0.110151855302406,1,1.38396384131188
"AR","None","partA_online_fit","5",7,"11-Feb-2021",2,"13-Feb-2021",1.25421461607362,1.14533604859778,-0.108878567475849,0.108878567475849,0.0118545424555929,0.111121637820891,1,1.41689212181455
"AR","None","partA_online_fit","5",7,"11-Feb-2021",3,"14-Feb-2021",0.900932739506426,0.856254865206056,-0.0446778743003705,0.0446778743003705,0.00199611245199971,0.0824913369271646,1,1.15779265694744
"AR","None","partA_online_fit","5",7,"11-Feb-2021",4,"15-Feb-2021",0.376113856325737,0.788880190572277,0.41276633424654,0.41276633424654,0.170376046687326,0.151637537056444,0.75,1.04465023326507
"AR","None","partA_online_fit","5",7,"11-Feb-2021",5,"16-Feb-2021",0.597383968303297,0.881680383477592,0.284296415174295,0.284296415174295,0.0808244516809552,0.105291585299179,0.75,1.06726106813886
"AR","None","partA_online_fit","5",7,"11-Feb-2021",6,"17-Feb-2021",1.41761135701819,1.01945484197327,-0.398156515044916,0.398156515044916,0.158528610472713,0.154085159159637,0.75,1.58411715598417
"AR","None","partA_online_fit","5",7,"11-Feb-2021",7,"18-Feb-2021",1.76927976814645,1.22880286781935,-0.540476900327097,0.540476900327097,0.292115279787187,0.190297667367033,0.75,1.70002301358996
"AR","None","partA_online_fit","5",7,"11-Feb-2021",8,"19-Feb-2021",1.4272207436524,1.306095841275,-0.121124902377396,0.121124902377396,0.0146712419759338,0.120159038109609,1,1.82177182057586
"AR","None","partA_online_fit","5",7,"11-Feb-2021",9,"20-Feb-2021",1.27678550177393,1.05550850925338,-0.221276992520556,0.221276992520556,0.0489635074189424,0.114606202547458,1,1.36921881433941
"AR","None","partA_online_fit","5",7,"11-Feb-2021",10,"21-Feb-2021",0.815431389247926,0.937807028217436,0.12237563896951,0.12237563896951,0.0149757970131958,0.0925391176135247,1,1.34654138975221
"AR","None","partA_online_fit","5",7,"11-Feb-2021",11,"22-Feb-2021",0.448782385624518,0.811413570808443,0.362631185183925,0.362631185183925,0.131501376467898,0.157913495543391,0.75,1.24869296483614
"AR","None","partA_online_fit","5",7,"11-Feb-2021",12,"23-Feb-2021",0.723337429302895,0.862538269191545,0.139200839888651,0.139200839888651,0.0193768738257057,0.121699776844196,1,1.81700381427952
"AR","None","partA_online_fit","5",7,"11-Feb-2021",13,"24-Feb-2021",1.63953613108675,0.95957820499253,-0.679957926094219,0.679957926094219,0.462342781258351,0.216439139422495,0.75,1.75994615203662
"AR","None","partA_online_fit","5",7,"11-Feb-2021",14,"25-Feb-2021",1.55888288947161,1.2065971343721,-0.35228575509951,0.35228575509951,0.124105253246032,0.166327851598283,1,1.77831587202093
"AR","None","partA_online_fit","5",8,"18-Feb-2021",1,"19-Feb-2021",1.4272207436524,1.54485923333235,0.117638489679952,0.117638489679952,0.0138388142541802,0.123886290666901,1,1.64597517027856
"AR","None","partA_online_fit","5",8,"18-Feb-2021",2,"20-Feb-2021",1.27678550177393,1.24448984969603,-0.0322956520779052,0.0322956520779052,0.0010430091431371,0.10219113865875,1,1.31228436248213
"AR","None","partA_online_fit","5",8,"18-Feb-2021",3,"21-Feb-2021",0.815431389247926,0.836059526327622,0.0206281370796955,0.0206281370796955,0.000425520039378707,0.0819112892929933,1,1.08601038721177
"AR","None","partA_online_fit","5",8,"18-Feb-2021",4,"22-Feb-2021",0.448782385624518,0.742153781064258,0.29337139543974,0.29337139543974,0.0860667756622604,0.131409351276268,0.75,1.17988578504638
"AR","None","partA_online_fit","5",8,"18-Feb-2021",5,"23-Feb-2021",0.723337429302895,0.908335826674603,0.184998397371709,0.184998397371709,0.0342244070301006,0.109451393158156,1,1.20895120159845
"AR","None","partA_online_fit","5",8,"18-Feb-2021",6,"24-Feb-2021",1.63953613108675,1.07113661862331,-0.568399512463435,0.568399512463435,0.323078005768671,0.225763897932885,0.75,1.89867218645571
"AR","None","partA_online_fit","5",8,"18-Feb-2021",7,"25-Feb-2021",1.55888288947161,1.15584430641581,-0.403038583055803,0.403038583055803,0.162440099431629,0.162894748258998,1,1.70084038287978
"AR","None","partA_online_fit","5",8,"18-Feb-2021",8,"26-Feb-2021",1.438729435649,1.28375286558716,-0.154976570061834,0.154976570061834,0.0240177372681307,0.121289106227914,1,1.62656625277667
"AR","None","partA_online_fit","5",8,"18-Feb-2021",9,"27-Feb-2021",1.25924090289672,1.13166000872683,-0.127580894169888,0.127580894169888,0.0162768845571881,0.126104352725193,1,1.6325504514717
"AR","None","partA_online_fit","5",8,"18-Feb-2021",10,"28-Feb-2021",0.793371647200016,1.03271974974623,0.23934810254621,0.23934810254621,0.0572875141924713,0.114279213845561,1,1.2452219688662
"AR","None","partA_online_fit","5",8,"18-Feb-2021",11,"01-Mar-2021",0.304664243195073,0.943858420875093,0.63919417768002,0.63919417768002,0.408569196780038,0.26266220039353,0.25,1.18848765945028
"AR","None","partA_online_fit","5",8,"18-Feb-2021",12,"02-Mar-2021",0.710058144828749,0.921434873014691,0.211376728185942,0.211376728185942,0.0446801212185938,0.123528947126613,1,1.53693686307901
"AR","None","partA_online_fit","5",8,"18-Feb-2021",13,"03-Mar-2021",1.68221000179768,1.07070063746007,-0.611509364337609,0.611509364337609,0.373943702672587,0.198520968007759,0.75,1.32243424766003
"AR","None","partA_online_fit","5",8,"18-Feb-2021",14,"04-Mar-2021",1.37910045808573,1.18615750229785,-0.192942955787883,0.192942955787883,0.0372269841881648,0.115243841926243,1,1.55292711835776
"AR","None","partA_online_fit","5",9,"25-Feb-2021",1,"26-Feb-2021",1.438729435649,1.38189131109484,-0.0568381245541518,0.0568381245541518,0.00323057240283328,0.117136614491726,1,1.53095352415659
"AR","None","partA_online_fit","5",9,"25-Feb-2021",2,"27-Feb-2021",1.25924090289672,1.07243311913041,-0.186807783766306,0.186807783766306,0.0348971480756788,0.109462103666763,1,1.29835168913422
"AR","None","partA_online_fit","5",9,"25-Feb-2021",3,"28-Feb-2021",0.793371647200016,0.885694329245568,0.0923226820455515,0.0923226820455515,0.008523477620084,0.0732173947361238,1,0.915477096830829
"AR","None","partA_online_fit","5",9,"25-Feb-2021",4,"01-Mar-2021",0.304664243195073,0.860716841883707,0.556052598688634,0.556052598688634,0.309194492508383,0.197253051079482,0.5,1.04037926311431
"AR","None","partA_online_fit","5",9,"25-Feb-2021",5,"02-Mar-2021",0.710058144828749,0.890152164656851,0.180094019828103,0.180094019828103,0.032433855977845,0.100590026603087,1,1.18091605422937
"AR","None","partA_online_fit","5",9,"25-Feb-2021",6,"03-Mar-2021",1.68221000179768,0.993248759184213,-0.688961242613464,0.688961242613464,0.474667593823488,0.235973848361197,0.75,1.6483542047686
"AR","None","partA_online_fit","5",9,"25-Feb-2021",7,"04-Mar-2021",1.37910045808573,1.33267512979072,-0.0464253282950067,0.0464253282950067,0.00215531110729915,0.117978778975212,1,1.69275901239973
"AR","None","partA_online_fit","5",9,"25-Feb-2021",8,"05-Mar-2021",1.32387696979888,1.39510141867995,0.0712244488810654,0.0712244488810654,0.0050729221184115,0.117064449461318,1,1.57170012540812
"AR","None","partA_online_fit","5",9,"25-Feb-2021",9,"06-Mar-2021",1.03455854450662,1.06698608283848,0.0324275383318573,0.0324275383318573,0.00105154524226407,0.104278796215866,1,1.46239051995578
"AR","None","partA_online_fit","5",9,"25-Feb-2021",10,"07-Mar-2021",0.833661084513056,0.920655606219733,0.0869945217066778,0.0869945217066778,0.00756804680697363,0.119474651868534,1,1.71312089467322
"AR","None","partA_online_fit","5",9,"25-Feb-2021",11,"08-Mar-2021",0.344015978023778,0.919832912964171,0.575816934940393,0.575816934940393,0.331565142564149,0.233432547549684,0.25,1.28002745583612
"AR","None","partA_online_fit","5",9,"25-Feb-2021",12,"09-Mar-2021",0.484655937716858,0.948497148633229,0.463841210916371,0.463841210916371,0.215148668944365,0.192992804783796,0.5,1.41227031240709
"AR","None","partA_online_fit","5",9,"25-Feb-2021",13,"10-Mar-2021",1.58147408669808,1.06304619135336,-0.518427895344717,0.518427895344717,0.268767482671553,0.205881885797872,0.75,2.42456207267404
"AR","None","partA_online_fit","5",9,"25-Feb-2021",14,"11-Mar-2021",1.51816296451465,1.05381059573357,-0.464352368781084,0.464352368781084,0.215623122392604,0.178318333840105,1,1.82774710059469
"AR","None","partA_online_fit","5",10,"04-Mar-2021",1,"05-Mar-2021",1.32387696979888,1.27825129643772,-0.045625673361158,0.045625673361158,0.00208170206965908,0.0926741778173587,1,1.29303761346836
"AR","None","partA_online_fit","5",10,"04-Mar-2021",2,"06-Mar-2021",1.03455854450662,1.16199724717872,0.127438702672092,0.127438702672092,0.016240622938746,0.111619229177387,1,1.46151715343185
"AR","None","partA_online_fit","5",10,"04-Mar-2021",3,"07-Mar-2021",0.833661084513056,0.801895787160795,-0.0317652973522606,0.0317652973522606,0.00100903411587754,0.0816130032535401,1,1.10711009350692
"AR","None","partA_online_fit","5",10,"04-Mar-2021",4,"08-Mar-2021",0.344015978023778,0.861544113392009,0.517528135368231,0.517528135368231,0.267835370897718,0.249306986321179,0,1.05235806735454
"AR","None","partA_online_fit","5",10,"04-Mar-2021",5,"09-Mar-2021",0.484655937716858,0.882666579769232,0.398010642052374,0.398010642052374,0.158412471186943,0.19917068890594,0.25,1.32355145208734
"AR","None","partA_online_fit","5",10,"04-Mar-2021",6,"10-Mar-2021",1.58147408669808,1.23222329577558,-0.349250790922496,0.349250790922496,0.121976114959989,0.1556169086088,1,1.65967120007295
"AR","None","partA_online_fit","5",10,"04-Mar-2021",7,"11-Mar-2021",1.51816296451465,1.13657474538198,-0.381588219132676,0.381588219132676,0.145609568980847,0.148685192618449,0.75,1.55582696826393
"AR","None","partA_online_fit","5",10,"04-Mar-2021",8,"12-Mar-2021",1.47634931258659,1.17336523886405,-0.302984073722542,0.302984073722542,0.0917993489295065,0.153016357145694,0.75,1.60137068988312
"AR","None","partA_online_fit","5",10,"04-Mar-2021",9,"13-Mar-2021",1.28520068147552,1.07673635735652,-0.208464324118995,0.208464324118995,0.0434573744303896,0.127072831446601,1,1.46920160832665
"AR","None","partA_online_fit","5",10,"04-Mar-2021",10,"14-Mar-2021",0.943809925278931,1.01708438390562,0.0732744586266919,0.0732744586266919,0.00536914628703478,0.0837114451565013,1,1.18554367525602
"AR","None","partA_online_fit","5",10,"04-Mar-2021",11,"15-Mar-2021",0.236512508428802,1.02673698930556,0.790224480876763,0.790224480876763,0.624454730176949,0.380052664372782,0,1.09706364484335
"AR","None","partA_online_fit","5",10,"04-Mar-2021",12,"16-Mar-2021",0.624957990929107,0.988183947545177,0.36322595661607,0.36322595661607,0.131933095559659,0.142930252196959,0.75,1.43687863111144
"AR","None","partA_online_fit","5",10,"04-Mar-2021",13,"17-Mar-2021",1.69202727391142,1.10991546694069,-0.582111806970724,0.582111806970724,0.338854155814722,0.230814574743075,0.75,1.60608511644458
"AR","None","partA_online_fit","5",10,"04-Mar-2021",14,"18-Mar-2021",1.68420718941836,1.0196068127244,-0.664600376693965,0.664600376693965,0.44169366070176,0.234579409819896,0.75,1.50569642128373
"AR","None","partA_online_fit","5",11,"11-Mar-2021",1,"12-Mar-2021",1.47634931258659,1.30605121266984,-0.170298099916752,0.170298099916752,0.0290014428352559,0.105032998323636,1,1.33501514771381
"AR","None","partA_online_fit","5",11,"11-Mar-2021",2,"13-Mar-2021",1.28520068147552,1.19448518152472,-0.0907154999507938,0.0907154999507938,0.00822930193132246,0.103001484695819,1,1.40583248127277
"AR","None","partA_online_fit","5",11,"11-Mar-2021",3,"14-Mar-2021",0.943809925278931,0.954152660402756,0.0103427351238258,0.0103427351238258,0.000106972169841619,0.0753766238839547,1,1.00026491691207
"AR","None","partA_online_fit","5",11,"11-Mar-2021",4,"15-Mar-2021",0.236512508428802,0.928006374804537,0.691493866375735,0.691493866375735,0.478163767235263,0.299968961448113,0,1.12011781555
"AR","None","partA_online_fit","5",11,"11-Mar-2021",5,"16-Mar-2021",0.624957990929107,0.987369967600925,0.362411976671818,0.362411976671818,0.131342440835175,0.141347945581327,0.75,1.17471068321189
"AR","None","partA_online_fit","5",11,"11-Mar-2021",6,"17-Mar-2021",1.69202727391142,1.09669855289591,-0.595328721015506,0.595328721015506,0.354416286065958,0.219162990397169,0.75,1.41482488634079
"AR","None","partA_online_fit","5",11,"11-Mar-2021",7,"18-Mar-2021",1.68420718941836,1.06004998146553,-0.624157207952827,0.624157207952827,0.389572220239469,0.215254422505257,1,1.96302152204114
"AR","None","partA_online_fit","5",11,"11-Mar-2021",8,"19-Mar-2021",1.42766419435702,1.10110935291043,-0.326554841446584,0.326554841446584,0.106638064472204,0.184765073201892,1,2.19936589930814
"AR","None","partA_online_fit","5",11,"11-Mar-2021",9,"20-Mar-2021",1.23049720642605,1.05994529070148,-0.170551915724571,0.170551915724571,0.029087955957321,0.139828605660879,1,1.90725852947114
"AR","None","partA_online_fit","5",11,"11-Mar-2021",10,"21-Mar-2021",0.923769155726966,1.0494231643532,0.125654008626231,0.125654008626231,0.0157889298838408,0.136552980697973,1,1.98685029836326
"AR","None","partA_online_fit","5",11,"11-Mar-2021",11,"22-Mar-2021",0.318739945907852,0.869631466860331,0.550891520952479,0.550891520952479,0.303481467857336,0.281437141772941,0.25,1.66015339289943
"AR","None","partA_online_fit","5",11,"11-Mar-2021",12,"23-Mar-2021",0.549811433374021,1.03166028685764,0.48184885348362,0.48184885348362,0.232178317603479,0.178399512939752,0.75,1.23593318512163
"AR","None","partA_online_fit","5",11,"11-Mar-2021",13,"24-Mar-2021",1.69136067021002,1.09625649818449,-0.595104172025526,0.595104172025526,0.354148975562187,0.222307695043631,0.75,1.61190274237519
"AR","None","partA_online_fit","5",11,"11-Mar-2021",14,"25-Mar-2021",1.79520386215719,1.09543118324141,-0.699772678915773,0.699772678915773,0.489681802156957,0.237599388428095,0.75,1.55060672739168
"AR","None","partA_online_fit","5",12,"18-Mar-2021",1,"19-Mar-2021",1.42766419435702,1.65211914550422,0.224454951147197,0.224454951147197,0.0503800250944907,0.135707711392654,1,1.67563052231243
"AR","None","partA_online_fit","5",12,"18-Mar-2021",2,"20-Mar-2021",1.23049720642605,1.14937556738265,-0.0811216390433991,0.0811216390433991,0.00658072032108753,0.104779378733322,1,1.32471468863581
"AR","None","partA_online_fit","5",12,"18-Mar-2021",3,"21-Mar-2021",0.923769155726966,0.788346623810311,-0.135422531916655,0.135422531916655,0.0183392621507175,0.0731467337581861,1,0.863802629612384
"AR","None","partA_online_fit","5",12,"18-Mar-2021",4,"22-Mar-2021",0.318739945907852,0.786722860178362,0.46798291427051,0.46798291427051,0.21900800804912,0.225443709353466,0,0.817842880569011
"AR","None","partA_online_fit","5",12,"18-Mar-2021",5,"23-Mar-2021",0.549811433374021,0.893211614004458,0.343400180630437,0.343400180630437,0.117923684057016,0.144257622030946,0.5,1.32651304651754
"AR","None","partA_online_fit","5",12,"18-Mar-2021",6,"24-Mar-2021",1.69136067021002,1.11581702580995,-0.575543644400063,0.575543644400063,0.331250486609307,0.207975291812642,0.75,1.38433378743317
"AR","None","partA_online_fit","5",12,"18-Mar-2021",7,"25-Mar-2021",1.79520386215719,1.3143647109777,-0.480839151179485,0.480839151179485,0.231206289307008,0.209289886057504,0.75,1.91653928271348
"AR","None","partA_online_fit","5",12,"18-Mar-2021",8,"26-Mar-2021",1.40685243572612,1.18937192030265,-0.217480515423469,0.217480515423469,0.0472977745888578,0.122739693249811,1,1.4447593620731
