Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,2,58,1.15131131301421,0.1,0.9,1.15131192295735,1.15131271970609,0,7.96748735210073e-07,-0.9,0.9,1.29956116816654e-05,6.4978058408327e-07,3.98374367605037e-08,6.09943147322767e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,3,59,1.15296707647496,0.1,0.9,1.15296846043387,1.15296989311071,0,1.43267683894166e-06,-0.9,0.9,2.91118551039027e-05,1.45559275519513e-06,7.1633841947083e-08,1.38395891324805e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,4,60,1.15457751248964,0.1,0.9,1.1545801688175,1.15458225839283,0,2.08957532810139e-06,-0.9,0.9,5.52161325260148e-05,2.76080662630074e-06,1.04478766405069e-07,2.65632785989567e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,5,61,1.15614214385133,0.1,0.9,1.15614668380792,1.15614963837089,0,2.9545629789407e-06,-0.9,0.9,9.37536947434037e-05,4.68768473717018e-06,1.47728148947035e-07,4.53995658822315e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,6,62,1.15766050692596,0.1,0.9,1.15766760005945,1.15767146210566,0,3.86204620173025e-06,-0.9,0.9,0.000145724716008599,7.28623580042997e-06,1.93102310086513e-07,7.09313349034346e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,7,63,1.15913215178981,0.1,0.9,1.15914252009592,1.15914737049233,0,4.85039641340279e-06,-0.9,0.9,0.000212216518735708,1.06108259367854e-05,2.4251982067014e-07,1.03683061161153e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,8,64,1.16055664236272,0.1,0.9,1.16057128508428,1.16057690402257,0,5.61893829065241e-06,-0.9,0.9,0.000298473369591434,1.49236684795717e-05,2.8094691453262e-07,1.46427215650391e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,9,65,1.1619335565374,0.1,0.9,1.16195351817271,1.16196012173648,0,6.60356377357729e-06,-0.9,0.9,0.000405836269907756,2.02918134953878e-05,3.30178188678865e-07,1.99616353067089e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,10,66,1.16326248630447,0.1,0.9,1.16328902854964,1.16329663060472,0,7.6020550796585e-06,-0.9,0.9,0.000538446958358918,2.69223479179459e-05,3.80102753982925e-07,2.6542245163963e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,11,67,1.16454303787336,0.1,0.9,1.16457745994286,1.16458605642829,0,8.59648543038993e-06,-0.9,0.9,0.000697037875441398,3.48518937720699e-05,4.29824271519497e-07,3.44220695005504e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,12,68,1.16577483178899,0.1,0.9,1.16581856817373,1.16582824528505,0,9.67711132515703e-06,-0.9,0.9,0.000884404805989281,4.4220240299464e-05,4.83855566257851e-07,4.37363847332062e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,13,69,1.16695750304426,0.1,0.9,1.1670121402011,1.16702282180948,0,1.06816083755845e-05,-0.9,0.9,0.00110342474528125,5.51712372640623e-05,5.34080418779226e-07,5.4637156845283e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,14,70,1.16809070118813,0.1,0.9,1.16815793115011,1.16816966382959,0,1.17326794804029e-05,-0.9,0.9,0.00135633191918139,6.78165959590693e-05,5.86633974020145e-07,6.72299619850492e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,1,57,1.14961071274585,0.2,0.8,1.14961089619957,1.14961115224069,0,2.5604112274813e-07,-0.8,0.8,2.09057833822079e-06,2.09057833822079e-07,2.5604112274813e-08,1.83453721547266e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,2,58,1.15131131301421,0.2,0.8,1.15131194793579,1.15131262538631,0,6.77450521235912e-07,-0.8,0.8,7.02666632101945e-06,7.02666632101945e-07,6.77450521235912e-08,6.34921579978354e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,3,59,1.15296707647496,0.2,0.8,1.15296866303093,1.15296972377148,0,1.06074055405969e-06,-0.8,0.8,1.6926300268949e-05,1.6926300268949e-06,1.06074055405969e-07,1.58655597148893e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,4,60,1.15457751248964,0.2,0.8,1.15458057835746,1.15458210874698,0,1.53038951822282e-06,-0.8,0.8,3.21890676988623e-05,3.21890676988623e-06,1.53038951822282e-07,3.06586781806395e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,5,61,1.15614214385133,0.2,0.8,1.15614739947134,1.15614933555529,0,1.93608395004929e-06,-0.8,0.8,5.4492284028651e-05,5.4492284028651e-06,1.93608395004929e-07,5.25562000786017e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,6,62,1.15766050692596,0.2,0.8,1.15766857984918,1.15767105360384,0,2.47375466511102e-06,-0.8,0.8,8.32029867909867e-05,8.32029867909867e-06,2.47375466511102e-07,8.07292321258757e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,7,63,1.15913215178981,0.2,0.8,1.15914386757682,1.15914676775744,0,2.90018062476527e-06,-0.8,0.8,0.000120058050723459,1.20058050723459e-05,2.90018062476527e-07,1.17157870098694e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,8,64,1.16055664236272,0.2,0.8,1.16057270094725,1.16057652432242,0,3.82337517290665e-06,-0.8,0.8,0.000164409220478667,1.64409220478667e-05,3.82337517290665e-07,1.60585845305761e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,9,65,1.1619335565374,0.2,0.8,1.16195480902493,1.16195970347123,0,4.89444630447089e-06,-0.8,0.8,0.000217419321549395,2.17419321549395e-05,4.89444630447089e-07,2.12524875244924e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,10,66,1.16326248630447,0.2,0.8,1.16329019925805,1.16329618622268,0,5.98696463161019e-06,-0.8,0.8,0.000283116500400027,2.83116500400027e-05,5.98696463161019e-07,2.77129535768417e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,11,67,1.16454303787336,0.2,0.8,1.16457837839845,1.16458541330258,0,7.03490413078711e-06,-0.8,0.8,0.00036044015500325,3.6044015500325e-05,7.03490413078711e-07,3.53405250872463e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,12,68,1.16577483178899,0.2,0.8,1.16581939663769,1.16582752088702,0,8.12424933305245e-06,-0.8,0.8,0.000453772736292768,4.53772736292768e-05,8.12424933305245e-07,4.45648486959715e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,13,69,1.16695750304426,0.2,0.8,1.16701290489331,1.16702201311275,0,9.10821943600482e-06,-0.8,0.8,0.000563126709988815,5.63126709988815e-05,9.10821943600482e-07,5.5401849055281e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,14,70,1.16809070118813,0.2,0.8,1.16815848665736,1.16816857408941,0,1.0087432050554e-05,-0.8,0.8,0.000687942124427465,6.87942124427465e-05,1.0087432050554e-06,6.77854692376911e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,1,57,1.14961071274585,0.5,0.5,1.14961091571715,1.14961111868243,0,2.02965273921052e-07,-0.5,0.5,1.01485050674199e-06,2.53712626685498e-07,5.0741318480263e-08,2.02971308205235e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,2,58,1.15131131301421,0.5,0.5,1.15131209373322,1.15131249585706,0,4.02123844445157e-07,-0.5,0.5,3.5249998928677e-06,8.81249973216924e-07,1.00530961111289e-07,7.80719012105635e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,3,59,1.15296707647496,0.5,0.5,1.15296887907561,1.15296947723196,0,5.98156349340684e-07,-0.5,0.5,7.80855896920229e-06,1.95213974230057e-06,1.49539087335171e-07,1.8026006549654e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,4,60,1.15457751248964,0.5,0.5,1.15458093052784,1.15458174022363,0,8.09695786418985e-07,-0.5,0.5,1.44818485856568e-05,3.62046214641421e-06,2.02423946604746e-07,3.41803819980946e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,5,61,1.15614214385133,0.5,0.5,1.15614778214665,1.15614889969699,0,1.11755034026828e-06,-0.5,0.5,2.36707316227935e-05,5.91768290569838e-06,2.7938758506707e-07,5.63829532063131e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,6,62,1.15766050692596,0.5,0.5,1.15766897789731,1.15767042692859,0,1.44903128851404e-06,-0.5,0.5,3.53329166553618e-05,8.83322916384044e-06,3.62257822128509e-07,8.47097134171193e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,7,63,1.15913215178981,0.5,0.5,1.15914439957597,1.1591460528264,0,1.65325042011943e-06,-0.5,0.5,5.0644395098054e-05,1.26610987745135e-05,4.13312605029859e-07,1.22477861694836e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,8,64,1.16055664236272,0.5,0.5,1.16057345383564,1.16057560579292,0,2.15195727859552e-06,-0.5,0.5,6.9397848967423e-05,1.73494622418557e-05,5.37989319648879e-07,1.68114729222069e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,9,65,1.1619335565374,0.5,0.5,1.16195598813938,1.16195845535738,0,2.46721799657124e-06,-0.5,0.5,9.21936258957423e-05,2.30484064739356e-05,6.16804499142809e-07,2.24316019747928e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,10,66,1.16326248630447,0.5,0.5,1.16329172184637,1.16329486306126,0,3.14121488442787e-06,-0.5,0.5,0.000120083382479264,3.00208456198159e-05,7.85303721106967e-07,2.92355418987089e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,11,67,1.16454303787336,0.5,0.5,1.1645803390777,1.16458417408313,0,3.83500542966431e-06,-0.5,0.5,0.000153039822786027,3.82599556965069e-05,9.58751357416077e-07,3.73012043390908e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,12,68,1.16577483178899,0.5,0.5,1.16582163324615,1.165825950905,0,4.31765884600921e-06,-0.5,0.5,0.000191523487468981,4.78808718672452e-05,1.0794147115023e-06,4.68014571557429e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,13,69,1.16695750304426,0.5,0.5,1.16701521613202,1.16702010652975,0,4.89039772877398e-06,-0.5,0.5,0.000235742748782686,5.89356871956714e-05,1.22259943219349e-06,5.77130877634779e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,56,57,14,70,1.16809070118813,0.5,0.5,1.1681609496232,1.16816666318793,0,5.71356472134354e-06,-0.5,0.5,0.000286707305030998,7.16768262577494e-05,1.42839118033589e-06,7.02484350774135e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,1,64,1.16055664236272,0.05,0.95,1.16055685940586,1.16055721747439,0,3.58068531491895e-07,-0.95,0.95,9.03979416322365e-06,2.25994854080591e-07,8.95171328729738e-09,2.17043140793294e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,2,65,1.1619335565374,0.05,0.95,1.16193432456803,1.16193558005966,0,1.25549162799388e-06,-0.95,0.95,3.19767167473728e-05,7.9941791868432e-07,3.13872906998469e-08,7.68030627984473e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,3,66,1.16326248630447,0.05,0.95,1.16326436266785,1.16326634187094,0,1.97920309630284e-06,-0.95,0.95,7.70337380122665e-05,1.92584345030666e-06,4.9480077407571e-08,1.87636337289909e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,4,67,1.16454303787336,0.05,0.95,1.16454649651341,1.16454924671826,0,2.7502048502992e-06,-0.95,0.95,0.000141095806775793,3.52739516939482e-06,6.875512125748e-08,3.45864004813734e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,5,68,1.16577483178899,0.05,0.95,1.16578061522127,1.16578450703709,0,3.89181582871601e-06,-0.95,0.95,0.000235229106707813,5.88072766769532e-06,9.72953957179001e-08,5.78343227197742e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,6,69,1.16695750304426,0.05,0.95,1.16696650722566,1.16697168474422,0,5.17751856210502e-06,-0.95,0.95,0.000365344774785781,9.13361936964452e-06,1.29437964052626e-07,9.00418140559189e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,7,70,1.16809070118813,0.05,0.95,1.16810403622015,1.16811043271594,0,6.39649578904056e-06,-0.95,0.95,0.000539797776622386,1.34949444155597e-05,1.59912394726014e-07,1.33350320208336e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,8,71,1.16917409042954,0.05,0.95,1.16919298020282,1.16920031194914,0,7.33174632006062e-06,-0.95,0.95,0.000762922677352007,1.90730669338002e-05,1.83293658001515e-07,1.88897732757987e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,9,72,1.17020734973689,0.05,0.95,1.17023266246052,1.17024154594795,0,8.88348742922318e-06,-0.95,0.95,0.00102139243286192,2.55348108215481e-05,2.2208718573058e-07,2.53127236358175e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,10,73,1.17119017293313,0.05,0.95,1.17122303813884,1.17123370196287,0,1.06638240338075e-05,-0.95,0.95,0.00132527205246036,3.31318013115089e-05,2.66595600845188e-07,3.28652057106638e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,11,74,1.17212226878654,0.05,0.95,1.17216407690646,1.17217643287057,0,1.23559641127535e-05,-0.95,0.95,0.0016846807607549,4.21170190188724e-05,3.08899102818838e-07,4.18081199160536e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,12,75,1.17300336109701,0.05,0.95,1.17305548855156,1.17306970321,0,1.4214658437206e-05,-0.95,0.95,0.00209931284035592,5.24828210088979e-05,3.55366460930151e-07,5.21274545479677e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,13,76,1.17383318877787,0.05,0.95,1.17389699097295,1.17391329037825,0,1.62994053007903e-05,-0.95,0.95,0.0025683872082547,6.42096802063674e-05,4.07485132519758e-07,6.38021950738477e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,14,77,1.17461150593327,0.05,0.95,1.17468946269348,1.17470709908124,0,1.76363877606445e-05,-0.95,0.95,0.00313590679608278,7.83976699020694e-05,4.40909694016112e-07,7.79567602080533e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,1,64,1.16055664236272,0.1,0.9,1.16055686085755,1.16055721414835,0,3.53290804167017e-07,-0.9,0.9,4.72318739985766e-06,2.36159369992883e-07,1.76645402083508e-08,2.18494829784532e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,2,65,1.1619335565374,0.1,0.9,1.16193432941019,1.16193527864984,0,9.49239652658918e-07,-0.9,0.9,1.64066953813879e-05,8.20334769069397e-07,4.74619826329459e-08,7.72872786436452e-07,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,3,66,1.16326248630447,0.1,0.9,1.16326443200627,1.16326606087121,0,1.62886493293435e-06,-0.9,0.9,4.05429009042724e-05,2.02714504521362e-06,8.14432466467174e-08,1.9457017985669e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,4,67,1.16454303787336,0.1,0.9,1.16454675350519,1.16454915609425,0,2.40258905503943e-06,-0.9,0.9,7.67152257081793e-05,3.83576128540897e-06,1.20129452751971e-07,3.715631832657e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,5,68,1.16577483178899,0.1,0.9,1.16578096844158,1.16578416946041,0,3.20101883510837e-06,-0.9,0.9,0.000125934070463574,6.29670352317868e-06,1.60050941755419e-07,6.13665258142326e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,6,69,1.16695750304426,0.1,0.9,1.1669668676446,1.16697122624108,0,4.35859648728609e-06,-0.9,0.9,0.000191650603284188,9.5825301642094e-06,2.17929824364305e-07,9.3646003398451e-06,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,7,70,1.16809070118813,0.1,0.9,1.16810433724713,1.16811000090352,0,5.66365638965394e-06,-0.9,0.9,0.000278384836388756,1.39192418194378e-05,2.83182819482697e-07,1.36360589999551e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,8,71,1.16917409042954,0.1,0.9,1.16919316499283,1.16920003602753,0,6.87103470675687e-06,-0.9,0.9,0.000388362300439704,1.94181150219852e-05,3.43551735337844e-07,1.90745632866474e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,9,72,1.17020734973689,0.1,0.9,1.17023286303399,1.17024097651741,0,8.11348342200091e-06,-0.9,0.9,0.00051837942543731,2.59189712718655e-05,4.05674171100046e-07,2.55132971007654e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,10,73,1.17119017293313,0.1,0.9,1.17122324941431,1.17123271357785,0,9.46416354374868e-06,-0.9,0.9,0.000670993787174945,3.35496893587473e-05,4.73208177187434e-07,3.30764811815598e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,11,74,1.17212226878654,0.1,0.9,1.17216439996759,1.17217511831936,0,1.07183517643605e-05,-0.9,0.9,0.000853341972771204,4.26670986385602e-05,5.35917588218027e-07,4.21311810503422e-05,0
A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A1_ARX_I.mat,63,64,12,75,1.17300336109701,0.1,0.9,1.17305582556778,1.17306818445932,0,1.23588915472705e-05,-0.9,0.9,0.00106164830680977,5.30824153404885e-05,6.17944577363527e-07,5.2464470763125e-05,0
