Scenario,Model,ExoMode,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
A3,N4SID,S,259,260,8,267,0.998251958286305,0.984041091500966,-0.0142108667853396,0.0142108667853396,0.000201948734790667,0.00800744469542284,0,0.0149566496515955
A3,N4SID,S,259,260,9,268,1.00412743211706,0.986685313861388,-0.0174421182556742,0.0174421182556742,0.000304227489244924,0.00994530380870037,0,0.0174834632357812
A3,N4SID,S,259,260,10,269,1.010339735057,0.989678525472212,-0.0206612095847847,0.0206612095847847,0.000426885581506398,0.0119580634302416,0,0.0198349612866427
A3,N4SID,S,259,260,11,270,1.01684819041315,0.992667680260384,-0.0241805101527666,0.0241805101527666,0.000584697071248047,0.0143878406842678,0,0.0225842366130233
A3,N4SID,S,259,260,12,271,1.02360908698922,0.996635636108603,-0.0269734508806222,0.0269734508806222,0.000727567052409338,0.016505210045188,0,0.0255459801148051
A3,N4SID,S,259,260,13,272,1.03057584029317,1.00038055951234,-0.030195280780829,0.030195280780829,0.000911754981433101,0.0181166672873633,0,0.0287470548699331
A3,N4SID,S,259,260,14,273,1.03769920585862,1.00459343192056,-0.0331057739380591,0.0331057739380591,0.00109599226803788,0.0200681304588985,0,0.0316823634474955
A3,N4SID,S,266,267,1,267,0.998251958286305,0.998006213526727,-0.000245744759578281,0.000245744759578281,6.03904868601873e-08,0.000151065128781801,1,0.00154970819662797
A3,N4SID,S,266,267,2,268,1.00412743211706,1.00334160337389,-0.000785828743168349,0.000785828743168349,6.17526813589546e-07,0.000304835858312004,0.75,0.00254781080427102
A3,N4SID,S,266,267,3,269,1.010339735057,1.00899484500678,-0.00134489005022065,0.00134489005022065,1.8087292471825e-06,0.000466668791871179,0.75,0.00401158053603501
A3,N4SID,S,266,267,4,270,1.01684819041315,1.01496940990088,-0.00187878051227153,0.00187878051227153,3.52981621329126e-06,0.000728399869571064,0.75,0.00521326595342664
A3,N4SID,S,266,267,5,271,1.02360908698922,1.02099885192916,-0.00261023506006497,0.00261023506006497,6.81332706879237e-06,0.000958038152481747,0.75,0.00726784881912584
A3,N4SID,S,266,267,6,272,1.03057584029317,1.02715076423471,-0.00342507605846243,0.00342507605846243,1.17311460062525e-05,0.00126003035158757,0.75,0.00859004595160728
A3,N4SID,S,266,267,7,273,1.03769920585862,1.03345077594885,-0.00424842990977248,0.00424842990977248,1.80491566982494e-05,0.00152423282288544,0.75,0.0103053512714795
A3,N4SID,S,266,267,8,274,1.04492754705274,1.04034622108791,-0.00458132596483751,0.00458132596483751,2.09885475960944e-05,0.00168548765666962,0.75,0.0119001047652154
A3,N4SID,S,266,267,9,275,1.05220715831559,1.04712218408344,-0.0050849742321577,0.0050849742321577,2.58569629417078e-05,0.0018674895142095,0.75,0.0140035307386018
A3,N4SID,S,266,267,10,276,1.05948264324611,1.0539403571081,-0.00554228613800678,0.00554228613800678,3.07169356355421e-05,0.0019567355376512,0.75,0.0159803349532036
A3,N4SID,S,266,267,11,277,1.06669734536064,1.06060337645358,-0.00609396890705916,0.00609396890705916,3.71364570402038e-05,0.00199108772819406,1,0.0179675231210327
A3,N4SID,S,266,267,12,278,1.0737938277472,1.06800513167324,-0.00578869607396459,0.00578869607396459,3.35090022367331e-05,0.0021290206599749,1,0.020089342678926
A3,N4SID,S,266,267,13,279,1.0807143962704,1.07528260977604,-0.00543178649436338,0.00543178649436338,2.95043045203484e-05,0.0022894304069664,1,0.0225091501988639
A3,N4SID,S,266,267,14,280,1.08740165949556,1.08261243341678,-0.00478922607877563,0.00478922607877563,2.29366864336246e-05,0.00240900187699858,1,0.0252605286709292
A3,N4SID,S,273,274,1,274,1.04492754705274,1.04510336863255,0.000175821579801339,0.000175821579801339,3.09132279238384e-08,0.000154382608904263,1,0.00171254979937979
A3,N4SID,S,273,274,2,275,1.05220715831559,1.05255435607128,0.000347197755682815,0.000347197755682815,1.20546281551184e-07,0.000254367077261768,1,0.00308442617051896
A3,N4SID,S,273,274,3,276,1.05948264324611,1.060410650667,0.000928007420887944,0.000928007420887944,8.61197773223094e-07,0.00039323502936778,1,0.00418169245353617
A3,N4SID,S,273,274,4,277,1.06669734536064,1.06866201507215,0.00196466971150855,0.00196466971150855,3.85992707531908e-06,0.000677237887499388,0.75,0.00547071447568609
A3,N4SID,S,273,274,5,278,1.0737938277472,1.07634312252766,0.00254929478045307,0.00254929478045307,6.49890387764527e-06,0.00103408745528552,0.75,0.00741803078449527
A3,N4SID,S,273,274,6,279,1.0807143962704,1.08473868947413,0.00402429320373243,0.00402429320373243,1.6194935789607e-05,0.00151375778194333,0.75,0.00941108165398047
A3,N4SID,S,273,274,7,280,1.08740165949556,1.09297653958844,0.00557488009288343,0.00557488009288343,3.10792880500279e-05,0.00215896105271096,0.5,0.0124422921553532
A3,N4SID,S,273,274,8,281,1.0937991171432,1.10107831801053,0.00727920086733214,0.00727920086733214,5.29867652669689e-05,0.0030837011481701,0.5,0.01490543777772
A3,N4SID,S,273,274,9,282,1.09985176769963,1.10958132672914,0.00972955902950723,0.00972955902950723,9.46643189086656e-05,0.00458849783029603,0.25,0.0170588516884428
A3,N4SID,S,273,274,10,283,1.10550672483641,1.11809911937766,0.0125923945412536,0.0125923945412536,0.000158568400282594,0.00668082869347687,0,0.0205307692921355
A3,N4SID,S,273,274,11,284,1.1107138315643,1.1269822846845,0.0162684531201984,0.0162684531201984,0.000264662566924094,0.00920231734245762,0,0.0237787608266459
A3,N4SID,S,273,274,12,285,1.11542626059344,1.13618207970574,0.0207558191122967,0.0207558191122967,0.000430804027022382,0.0120361857238566,0,0.027209640523008
A3,N4SID,S,273,274,13,286,1.11960108921043,1.14537236407452,0.0257712748640906,0.0257712748640906,0.000664158608120507,0.0155333348200276,0,0.0308384069311997
A3,N4SID,S,273,274,14,287,1.12319983712558,1.15492887612775,0.0317290390021732,0.0317290390021732,0.00100673191600143,0.0198168028955788,0,0.0350739575044017
A3,N4SID,S,280,281,1,281,1.0937991171432,1.09461543289408,0.000816315750877594,0.000816315750877594,6.66371405130851e-07,0.00026937626762475,0.75,0.0017048385660533
A3,N4SID,S,280,281,2,282,1.09985176769963,1.10165205023517,0.00180028253554188,0.00180028253554188,3.24101720777708e-06,0.000850750589128813,0,0.00305525283485475
A3,N4SID,S,280,281,3,283,1.10550672483641,1.10859241028532,0.00308568544890786,0.00308568544890786,9.5214546896017e-06,0.00187996268730674,0,0.00439743222186451
A3,N4SID,S,280,281,4,284,1.1107138315643,1.11568661944603,0.0049727878817345,0.0049727878817345,2.47286193167255e-05,0.003205142946315,0,0.00637137558097506
A3,N4SID,S,280,281,5,285,1.11542626059344,1.1229940705988,0.00756781000536444,0.00756781000536444,5.72717482772941e-05,0.0052252523145778,0,0.00848059679206054
A3,N4SID,S,280,281,6,286,1.11960108921043,1.13001792268776,0.0104168334773287,0.0104168334773287,0.000108510419694396,0.0075692098171221,0,0.010807027784335
A3,N4SID,S,280,281,7,287,1.12319983712558,1.13673571096206,0.0135358738364835,0.0135358738364835,0.000183219880517198,0.0103960395069934,0,0.0134617429679597
A3,N4SID,S,280,281,8,288,1.12618895619148,1.14405763330053,0.0178686771090553,0.0178686771090553,0.000319289621627676,0.0133049006914823,0,0.0164688096204334
A3,N4SID,S,280,281,9,289,1.1285402616402,1.15130773181243,0.0227674701722351,0.0227674701722351,0.000518357698043616,0.0170548978091228,0,0.019344593073775
A3,N4SID,S,280,281,10,290,1.13023129551364,1.15857843004258,0.0283471345289372,0.0283471345289372,0.000803560036001665,0.0215088817007895,0,0.0222282873638747
A3,N4SID,S,280,281,11,291,1.13124561424507,1.16540571370689,0.0341600994618179,0.0341600994618179,0.00116691239524129,0.0263203069168457,0,0.0253271180241513
A3,N4SID,S,280,281,12,292,1.13157299385586,1.17306917219504,0.041496178339179,0.041496178339179,0.00172193281675694,0.0319331003630799,0,0.0286361746609518
A3,N4SID,S,280,281,13,293,1.13120954791971,1.18095218860561,0.0497426406859016,0.0497426406859016,0.00247433030240671,0.0383844483819326,0,0.0318603580563778
A3,N4SID,S,280,281,14,294,1.13015775527156,1.18826387181115,0.0581061165395942,0.0581061165395942,0.0033763207793129,0.0452267312576514,0,0.0358110571120935
A3,N4SID,S,287,288,1,288,1.12618895619148,1.12702105067961,0.000832094488131929,0.000832094488131929,6.92381237179537e-07,0.000408906777028096,0,0.00164436935854895
A3,N4SID,S,287,288,2,289,1.1285402616402,1.13096488000749,0.0024246183672969,0.0024246183672969,5.87877422703351e-06,0.00129372412428611,0,0.00301969556455201
A3,N4SID,S,287,288,3,290,1.13023129551364,1.13454648215543,0.00431518664179054,0.00431518664179054,1.86208357534875e-05,0.00266568472722006,0,0.00466715166899717
A3,N4SID,S,287,288,4,291,1.13124561424507,1.13814506731239,0.00689945306731921,0.00689945306731921,4.76024526281404e-05,0.00472991375434304,0,0.00609264486255179
A3,N4SID,S,287,288,5,292,1.13157299385586,1.1412524443473,0.0096794504914377,0.0096794504914377,9.36917618161936e-05,0.00697685118375596,0,0.00826097454506991
A3,N4SID,S,287,288,6,293,1.13120954791971,1.1446932000187,0.0134836520989936,0.0134836520989936,0.000181808873926695,0.00992849334002883,0,0.0105869379914316
A3,N4SID,S,287,288,7,294,1.13015775527156,1.14820304958167,0.0180452943101059,0.0180452943101059,0.000325632646738341,0.0135010084587538,0,0.0125442248745993
A3,N4SID,S,287,288,8,295,1.12842639634863,1.15159203526317,0.0231656389145487,0.0231656389145487,0.000536646826319253,0.0175076319421477,0,0.0153044498688743
A3,N4SID,S,287,288,9,296,1.12603039899524,1.15473272805093,0.0287023290556894,0.0287023290556894,0.00082382369322107,0.021831942806193,0,0.0181795006403363
A3,N4SID,S,287,288,10,297,1.1229905964864,1.15794908534161,0.034958488855209,0.034958488855209,0.00122209594303977,0.0271465436665355,0,0.0208169875967365
A3,N4SID,S,287,288,11,298,1.11933340237515,1.16013736296025,0.0408039605850978,0.0408039605850978,0.00166496319943022,0.032302835166456,0,0.0243924302094315
A3,N4SID,S,287,288,12,299,1.11509040849581,1.16306650934321,0.0479761008474,0.0479761008474,0.0023017062525199,0.0381834952492855,0,0.0272364531891005
A3,N4SID,S,287,288,13,300,1.11029791401258,1.16561518483302,0.055317270820435,0.055317270820435,0.00306000045102135,0.0443523490010094,0,0.0303230027397433
A3,N4SID,S,287,288,14,301,1.10499639475119,1.16747872701266,0.0624823322614696,0.0624823322614696,0.00390404184483268,0.050583118205686,0,0.0338230752231759
A3,N4SID,S,294,295,1,295,1.12842639634863,1.12927265284254,0.00084625649391179,0.00084625649391179,7.16150053487876e-07,0.000266807582617233,0.5,0.00172294801282358
A3,N4SID,S,294,295,2,296,1.12603039899524,1.12789712132961,0.00186672233436647,0.00186672233436647,3.48465227362259e-06,0.000706770129318879,0.25,0.00305384620751326
A3,N4SID,S,294,295,3,297,1.1229905964864,1.12643493519759,0.00344433871119709,0.00344433871119709,1.18634691574508e-05,0.00137764602432495,0,0.00498821794365739
A3,N4SID,S,294,295,4,298,1.11933340237515,1.12470604778293,0.00537264540778293,0.00537264540778293,2.8865318677771e-05,0.00217650072836737,0,0.00743328715604658
A3,N4SID,S,294,295,5,299,1.11509040849581,1.1222036159023,0.00711320740648702,0.00711320740648702,5.05977196077018e-05,0.00326553908878527,0,0.00943643048996218
A3,N4SID,S,294,295,6,300,1.11029791401258,1.11975306951516,0.00945515550257481,0.00945515550257481,8.93999655778707e-05,0.00476703681654701,0,0.0118150275445643
A3,N4SID,S,294,295,7,301,1.10499639475119,1.11723940940567,0.0122430146544739,0.0122430146544739,0.000149891407829662,0.00647887811056291,0,0.0140811541427167
A3,N4SID,S,294,295,8,302,1.09922992315667,1.11370092516349,0.0144710020068193,0.0144710020068193,0.000209409899081368,0.00835172551082037,0,0.0162270687068866
A3,N4SID,S,294,295,9,303,1.09304555005715,1.11061116845745,0.0175656184002997,0.0175656184002997,0.000308550949784947,0.0108886374231419,0,0.0178967318984548
A3,N4SID,S,294,295,10,304,1.08649265996593,1.10728797959417,0.0207953196282433,0.0207953196282433,0.000432445318440802,0.013052200424865,0,0.0204039431566983
A3,N4SID,S,294,295,11,305,1.07962231191225,1.10346496205861,0.023842650146352,0.023842650146352,0.000568471966001339,0.0152361234998783,0,0.0230272524081484
A3,N4SID,S,294,295,12,306,1.07248657775835,1.09973860944695,0.0272520316886005,0.0272520316886005,0.000742673231156484,0.0174162144064399,0,0.0254516778285659
A3,N4SID,S,294,295,13,307,1.06513788964348,1.09541592623325,0.0302780365897726,0.0302780365897726,0.000916759499731607,0.0198186611969996,0,0.0283496715762298
A3,N4SID,S,294,295,14,308,1.05762840761481,1.09043708381839,0.0328086762035757,0.0328086762035757,0.00107640923423108,0.0219689519693577,0,0.0307534336857987
A3,N4SID,S,301,302,1,302,1.09922992315667,1.09946964837932,0.000239725222651588,0.000239725222651588,5.74681823753533e-08,0.000148947695396051,1,0.00157006857330294
A3,N4SID,S,301,302,2,303,1.09304555005715,1.09370957230506,0.000664022247904406,0.000664022247904406,4.4092554571202e-07,0.000257643109524871,1,0.00258957227570661
A3,N4SID,S,301,302,3,304,1.08649265996593,1.08764045443984,0.00114779447390911,0.00114779447390911,1.3174321543363e-06,0.000446402169530316,0.75,0.00392860960539643
A3,N4SID,S,301,302,4,305,1.07962231191225,1.08129819048911,0.00167587857685536,0.00167587857685536,2.80856900436275e-06,0.000610028203271477,0.75,0.00566973888327221
A3,N4SID,S,301,302,5,306,1.07248657775835,1.07474906409152,0.00226248633317461,0.00226248633317461,5.11884440780188e-06,0.000824370571922249,0.75,0.00748787393284911
A3,N4SID,S,301,302,6,307,1.06513788964348,1.06828655200481,0.00314866236133349,0.00314866236133349,9.91407466567817e-06,0.00105747833008008,1,0.00963588680966226
A3,N4SID,S,301,302,7,308,1.05762840761481,1.06146337017824,0.00383496256342974,0.00383496256342974,1.47069378629076e-05,0.00127744268614765,1,0.0117608554448413
A3,N4SID,S,301,302,8,309,1.050009417683,1.05434826513947,0.00433884745647184,0.00433884745647184,1.88255972505321e-05,0.00152546200267697,1,0.0144272871482488
A3,N4SID,S,301,302,9,310,1.0423307695096,1.04674739363527,0.00441662412566779,0.00441662412566779,1.95065686674308e-05,0.001694751027927,1,0.0168814525729267
A3,N4SID,S,301,302,10,311,1.034640361729,1.03957625266392,0.0049358909349202,0.0049358909349202,2.43630193214274e-05,0.00189847872931718,1,0.0193472216278089
A3,N4SID,S,301,302,11,312,1.02698368156921,1.03194180803945,0.00495812647024407,0.00495812647024407,2.4583018094935e-05,0.00208233242718507,1,0.0219495239381358
A3,N4SID,S,301,302,12,313,1.01940340400532,1.02391998467131,0.00451658066598659,0.00451658066598659,2.03995009123639e-05,0.00216480035670775,1,0.0246009152527681
A3,N4SID,S,301,302,13,314,1.01193905419829,1.01633864647868,0.00439959228038767,0.00439959228038767,1.93564122336467e-05,0.00230994253971845,1,0.0275566813061633
A3,N4SID,S,301,302,14,315,1.00462673548266,1.0083891588543,0.00376242337163424,0.00376242337163424,1.41558296274195e-05,0.00243192571862003,1,0.0306087788930382
A3,N4SID,S,308,309,1,309,1.050009417683,1.04978735118064,-0.000222066502361784,0.000222066502361784,4.93135314711962e-08,0.000156798243362676,1,0.00157437635578339
A3,N4SID,S,308,309,2,310,1.0423307695096,1.04187937435176,-0.000451395157841761,0.000451395157841761,2.03757588522988e-07,0.000254397986314904,1,0.00283984463231318
A3,N4SID,S,308,309,3,311,1.034640361729,1.03379279200356,-0.000847569725440422,0.000847569725440422,7.18374439483153e-07,0.000407813408640999,1,0.00428340885452022
A3,N4SID,S,308,309,4,312,1.02698368156921,1.02556197344406,-0.00142170812514952,0.00142170812514952,2.02125399311617e-06,0.000583978034993718,1,0.00560797521391188
A3,N4SID,S,308,309,5,313,1.01940340400532,1.01722239617415,-0.00218100783116526,0.00218100783116526,4.75679515960419e-06,0.000770134656367157,1,0.00713740402052881
A3,N4SID,S,308,309,6,314,1.01193905419829,1.00893434766115,-0.0030047065371408,0.0030047065371408,9.02826137433666e-06,0.00102690180848921,0.75,0.00903816258081586
A3,N4SID,S,308,309,7,315,1.00462673548266,1.00030506297604,-0.00432167250662752,0.00432167250662752,1.86768532545402e-05,0.00149472383354672,0.75,0.0104914118789205
A3,N4SID,S,308,309,8,316,0.99749892370806,0.991823108328738,-0.00567581537932205,0.00567581537932205,3.22148802201487e-05,0.00188899782691794,0.75,0.0125539423187112
A3,N4SID,S,308,309,9,317,0.99058432734832,0.983563459445624,-0.00702086790269574,0.00702086790269574,4.92925861071032e-05,0.00249767215731543,0.75,0.0143633602239676
A3,N4SID,S,308,309,10,318,0.983907811500708,0.97521222860043,-0.00869558290027794,0.00869558290027794,7.56131619756062e-05,0.00319177731581225,0.5,0.0163046295189071
A3,N4SID,S,308,309,11,319,0.977490382733049,0.966809764864998,-0.0106806178680519,0.0106806178680519,0.000114075598043349,0.00407287069573111,0.5,0.0179575150770539
A3,N4SID,S,308,309,12,320,0.971349230721131,0.959001884093114,-0.0123473466280176,0.0123473466280176,0.000152456968752418,0.00517110980491428,0.25,0.0195142425449068
A3,N4SID,S,308,309,13,321,0.965497821768109,0.951016516087107,-0.0144813056810021,0.0144813056810021,0.000209708214226625,0.00667885253918419,0.25,0.0204408981755136
A3,N4SID,S,308,309,14,322,0.959946038622275,0.943530134066131,-0.0164159045561443,0.0164159045561443,0.000269481922396438,0.00805888798690605,0.25,0.0218589445454705
A3,N4SID,S,315,316,1,316,0.99749892370806,0.997292480657998,-0.000206443050062011,0.000206443050062011,4.26187329189059e-08,0.000128413405905127,1,0.0013376191224175
A3,N4SID,S,315,316,2,317,0.99058432734832,0.989988158001077,-0.000596169347242714,0.000596169347242714,3.55417890591804e-07,0.00025572488222246,1,0.00260880901814894
A3,N4SID,S,315,316,3,318,0.983907811500708,0.982958203378955,-0.000949608121753043,0.000949608121753043,9.01755584899342e-07,0.000396855794822985,0.75,0.00401637971944024
A3,N4SID,S,315,316,4,319,0.977490382733049,0.975826557765342,-0.00166382496770767,0.00166382496770767,2.76831352316744e-06,0.000616560312981343,0.75,0.00562493585527038
A3,N4SID,S,315,316,5,320,0.971349230721131,0.968993109927049,-0.00235612079408209,0.00235612079408209,5.55130519630604e-06,0.000824031956525621,0.75,0.00707599489964891
A3,N4SID,S,315,316,6,321,0.965497821768109,0.962202438914249,-0.00329538285386033,0.00329538285386033,1.08595481535166e-05,0.00115943933672573,0.75,0.00862061251027962
A3,N4SID,S,315,316,7,322,0.959946038622275,0.955471063598294,-0.00447497502398153,0.00447497502398153,2.00254014652585e-05,0.00154029647414147,0.75,0.0102959617314024
