Scenario,Model,ExoMode,WindowDay,WindowDayIdx,ForecastDrivenRMSE,ForecastDrivenMAE,PersistenceRtRMSE,PersistenceRtMAE
A3,SSEST,None,161,162,1.20398365526121,0.71591711308458,58.8438309919444,43.7904695185988
A3,SSEST,None,168,169,2.35524125510803,1.47885085292059,43.5889798918609,33.3489074405954
A3,SSEST,None,175,176,2.90845017321236,1.83841401074754,16.6341874057961,13.4460734184482
A3,SSEST,None,182,183,2.04989514926923,1.27328417797935,12.3628679197767,7.9533025789393
A3,SSEST,None,189,190,0.347812687510777,0.219572344286949,36.6858130284577,26.5020667954105
A3,SSEST,None,196,197,0.065567270977404,0.0486693352040187,53.2685421594514,39.2158575000558
A3,SSEST,None,203,204,0.12697092475946,0.0879336519060416,55.0974910835819,41.161673054687
A3,SSEST,None,210,211,1.50565077144682,0.877318351665687,33.0394239242726,25.6672092514587
A3,SSEST,None,217,218,0.278555007483423,0.151892928098359,15.4702903390001,9.04125844416036
A3,SSEST,None,224,225,0.759267081746938,0.458186247957721,68.3457071295404,48.5201819732468
A3,SSEST,None,231,232,0.626153520243493,0.370692959664049,96.5839730498462,71.1341909963581
A3,SSEST,None,238,239,4.23850137246113,2.74814640241807,85.5330881907944,64.7019051371277
A3,SSEST,None,245,246,4.18319707911992,2.73822801244923,46.9714374110701,36.7806226336807
A3,SSEST,None,252,253,4.08436819820195,2.62170323843499,4.33734132828871,3.56880824341842
A3,SSEST,None,259,260,4.96413483357619,3.17661644986609,43.5577961311724,30.8872642610443
A3,SSEST,None,266,267,0.332792870829041,0.185336082809207,76.2375241930877,55.8441527259378
A3,SSEST,None,273,274,0.751376273523783,0.528301362870398,90.1449483386776,66.9757600761263
A3,SSEST,None,280,281,1.62722127799756,1.00076826228212,71.8770961388833,54.6418012298117
A3,SSEST,None,287,288,2.17127398256615,1.37941755563169,14.1095416757011,12.0969975669326
A3,SSEST,None,294,295,0.626181910327275,0.390599722965817,72.6024386677468,50.0130709401281
A3,SSEST,None,301,302,2.11752251867829,1.37060245512677,138.515338631892,100.707220189495
A3,SSEST,None,308,309,0.843501930596478,0.521637712860703,152.645942610634,113.867036351163
A3,SSEST,None,315,316,3.36922146037887,2.09351812088529,121.517942141685,92.3622836183207
A3,SSEST,None,322,323,4.48486758328954,2.7562809236593,75.7160233256961,58.3758830813211
A3,SSEST,None,329,330,9.07896649154709,5.92348300035006,38.5412214602882,30.0337095555515
A3,SSEST,None,336,337,13.4160262512438,8.86260973844972,16.4104582167095,12.8915132149397
A3,SSEST,None,343,344,4.04920713353901,2.55673366531573,5.91627246543106,4.67720292283824
A3,SSEST,None,350,351,4.88108144269873,3.12168665072953,1.81682345540558,1.44393794426875
A3,SSEST,S,49,50,11.2875551938344,7.25336112381669,16.8148985290594,12.3866586646063
A3,SSEST,S,56,57,17.9371618768911,11.7089859770572,17.7730475748492,13.2146184094496
A3,SSEST,S,63,64,26.8360819946488,17.8662717724839,12.1530632277441,9.31064190545588
A3,SSEST,S,70,71,34.7424687149188,23.5933607220058,2.66797595174493,1.59133638584905
A3,SSEST,S,77,78,39.4962004461459,27.6901145556026,20.5161481683367,14.38799787887
A3,SSEST,S,84,85,39.9801883938259,29.0260475059784,32.1815388231203,23.5285513435294
A3,SSEST,S,91,92,34.0021017957065,25.1844250562341,30.5693328809935,22.9838512164065
A3,SSEST,S,98,99,19.1437923321386,14.5503134143537,18.391037951174,14.2812214675135
A3,SSEST,S,105,106,4.42784990689584,3.63166625896754,2.69042068384922,2.3248742886913
A3,SSEST,S,112,113,10.6712488120071,7.39038896197998,13.2609519691012,9.28425003693029
A3,SSEST,S,119,120,20.6967845066853,14.8381860103573,25.6924724100902,18.7299621588022
A3,SSEST,S,126,127,26.3444236060622,19.240820254111,32.49950759399,24.0229113146392
A3,SSEST,S,133,134,21.2052083877699,15.8923803598351,28.5949617255344,21.5471542023473
A3,SSEST,S,140,141,4.3988583811219,2.62080663080025,9.20825800643359,7.60270696944706
A3,SSEST,S,147,148,39.0950219315201,26.9191560882314,23.4526913564687,15.8079661498225
A3,SSEST,S,154,155,59.1227790949897,42.3281027680162,51.5506751457048,37.2186155645924
A3,SSEST,S,161,162,62.2345888566403,45.5384532643942,58.8438309919444,43.7904695185988
A3,SSEST,S,168,169,45.7745496761234,33.9748277434128,43.5889798918609,33.3489074405954
A3,SSEST,S,175,176,18.8272292652956,14.7246866178253,16.6341874057961,13.4460734184482
A3,SSEST,S,182,183,8.91539559503286,5.76675453350213,12.3628679197767,7.9533025789393
A3,SSEST,S,189,190,30.6523240122025,21.6604274469996,36.6858130284577,26.5020667954105
A3,SSEST,S,196,197,45.4351710521113,33.2338073228968,53.2685421594514,39.2158575000558
A3,SSEST,S,203,204,47.2319508520851,34.831464278667,55.0974910835819,41.161673054687
A3,SSEST,S,210,211,19.8126195099914,15.8540632086571,33.0394239242726,25.6672092514587
A3,SSEST,S,217,218,23.3357518886853,14.0097296245114,15.4702903390001,9.04125844416036
A3,SSEST,S,224,225,70.7653063098541,49.8973581724428,68.3457071295404,48.5201819732468
A3,SSEST,S,231,232,98.467742536601,71.5022311537335,96.5839730498462,71.1341909963581
A3,SSEST,S,238,239,82.6598363973774,61.886753261165,85.5330881907944,64.7019051371277
A3,SSEST,S,245,246,49.5381837989285,37.9571555589938,46.9714374110701,36.7806226336807
A3,SSEST,S,252,253,3.93731309085689,3.24972068857216,4.33734132828871,3.56880824341842
A3,SSEST,S,259,260,35.2013431136267,24.4394151028923,43.5577961311724,30.8872642610443
A3,SSEST,S,266,267,64.5585895903476,46.1749989217494,76.2375241930877,55.8441527259378
A3,SSEST,S,273,274,75.9097022910138,55.3276123497581,90.1449483386776,66.9757600761263
A3,SSEST,S,280,281,58.1053308390866,43.3616398944665,71.8770961388833,54.6418012298117
A3,SSEST,S,287,288,17.1172230936721,14.0662601493633,14.1095416757011,12.0969975669326
A3,SSEST,S,294,295,68.2658693717999,46.1976988466388,72.6024386677468,50.0130709401281
A3,SSEST,S,301,302,130.743431001157,94.2701340975673,138.515338631892,100.707220189495
A3,SSEST,S,308,309,136.895259158965,100.25545547958,152.645942610634,113.867036351163
A3,SSEST,S,315,316,115.250028727056,85.9896127801439,121.517942141685,92.3622836183207
A3,SSEST,S,322,323,84.223597591077,64.0519945852465,75.7160233256961,58.3758830813211
A3,SSEST,S,329,330,44.50522541922,34.3523056648749,38.5412214602882,30.0337095555515
A3,SSEST,S,336,337,26.318654780276,20.3395900054681,16.4104582167095,12.8915132149397
A3,SSEST,S,343,344,14.555409589979,10.8586924094651,5.91627246543106,4.67720292283824
A3,SSEST,S,350,351,5.73054368392913,3.94030858401753,1.81682345540558,1.44393794426875
A4,ARX,Both,49,50,0.31316146216142,0.165960078252234,16.8149460197009,12.3866894803325
A4,ARX,Both,56,57,0.585488708625287,0.318201084607133,17.7733620811665,13.2148244442396
A4,ARX,Both,63,64,0.8252022812148,0.461177842896413,12.1548721670884,9.31185387931914
A4,ARX,Both,70,71,0.886368130693188,0.509215388664318,2.65974844408685,1.58737214869754
A4,ARX,Both,77,78,0.72864680388976,0.431867674950614,20.4796890956582,14.3634463600044
A4,ARX,Both,84,85,0.473542148676914,0.285877750465472,32.0640690953311,23.4474202095572
A4,ARX,Both,91,92,0.25728618275685,0.159044287739684,30.2569152489614,22.7632105664556
A4,ARX,Both,98,99,0.0232572731828291,0.0118310723130597,17.6871663200734,13.7737010988312
A4,ARX,Both,105,106,0.467722718739223,0.275958991000972,1.79805568554454,1.52044681865096
A4,ARX,Both,112,113,0.975521881944126,0.581865871101895,15.776869548305,11.1011654554776
A4,ARX,Both,119,120,1.36763856879416,0.813784824855085,29.7237999294721,21.6412185131686
A4,ARX,Both,126,127,1.77450803281092,1.05493258948237,38.0558201068877,28.049319950227
A4,ARX,Both,133,134,2.33754619133544,1.38875838552285,34.2885842520639,25.7405465581657
A4,ARX,Both,140,141,2.92852061735381,1.76186622984463,11.3308603260275,9.32326214124845
A4,ARX,Both,147,148,2.91721885015953,1.78261746169807,29.6464688709759,19.9082537273917
A4,ARX,Both,154,155,2.6509838162354,1.6410745208231,66.3511785649755,47.7513296007337
A4,ARX,Both,161,162,1.88873150866925,1.18679121185971,76.3973949001401,56.7331765058285
A4,ARX,Both,168,169,0.847915658162977,0.541582343592138,56.1879228281352,42.9736104619242
A4,ARX,Both,175,176,0.116616625734413,0.081114198772996,19.5643521651715,15.9644779255709
A4,ARX,Both,182,183,0.146324660953069,0.0850287159623316,21.1596425438184,13.981454954865
A4,ARX,Both,189,190,0.248972169778921,0.14707699180443,57.4449323247611,41.421915377584
A4,ARX,Both,196,197,0.0641441642985182,0.044400172720397,85.0772778099691,62.3209865946094
A4,ARX,Both,203,204,0.831519766322324,0.495932400296104,91.9561701448986,68.2254897561828
A4,ARX,Both,210,211,2.20721328996928,1.31143963716597,58.1182998737276,44.8034975717091
A4,ARX,Both,217,218,3.2792549344636,1.99479816312136,28.8495515516373,16.7525337247015
A4,ARX,Both,224,225,3.35995586595904,2.05707643725711,132.70927760177,93.5660131731711
A4,ARX,Both,231,232,3.09542493724921,1.9300937266433,192.721442750582,141.197057486548
A4,ARX,Both,238,239,1.97333116455179,1.25406376940646,172.359894423587,129.981857804619
A4,ARX,Both,245,246,0.601854147716085,0.389156018900426,92.1866551228663,72.2708356766576
A4,ARX,Both,252,253,0.0316350413877531,0.0197980688597974,13.7514641924542,8.85837404138277
A4,ARX,Both,259,260,0.535973467740793,0.306385771038029,109.144453582865,77.3902175640734
A4,ARX,Both,266,267,0.873071200915032,0.521922444257598,193.23457141062,140.702529476041
A4,ARX,Both,273,274,0.0346167195012153,0.0244890120384948,241.459659473335,177.813402700662
A4,ARX,Both,280,281,2.37770992101722,1.40128186726292,206.948422694584,155.674255860608
A4,ARX,Both,287,288,3.27159680610866,1.9941427261233,43.0333102602741,36.7073087418406
A4,ARX,Both,294,295,3.3239684401944,2.0790762510163,241.631501254974,164.919179802284
A4,ARX,Both,301,302,0.464830260939074,0.343971208675872,480.873337404087,347.137471468985
A4,ARX,Both,308,309,6.79204668726436,4.02781697655057,542.940920454395,403.218244854272
A4,ARX,Both,315,316,15.6709311680271,9.61075393337608,436.835733334151,331.300226715471
A4,ARX,Both,322,323,20.4682431926546,12.8008115582781,272.965853520293,210.306753988642
A4,ARX,Both,329,330,17.4313014828103,11.049812223891,138.921757368028,108.267300742656
A4,ARX,Both,336,337,8.80958402069478,5.66821666963993,59.1294777861549,46.4682525658104
A4,ARX,Both,343,344,0.766811766138666,0.516202704577544,21.3302922110881,16.869652934836
A4,ARX,Both,350,351,2.93312445137688,1.85435514874949,6.56182374062129,5.21653245915422
A4,ARX,I,49,50,0.0975915011281576,0.0507841508302939,16.8149460197009,12.3866894803325
A4,ARX,I,56,57,0.122143978222063,0.0654603488696921,17.7733620811665,13.2148244442396
A4,ARX,I,63,64,0.00943768412985628,0.0064201125924959,12.1548721670884,9.31185387931914
A4,ARX,I,70,71,0.255635937579847,0.137556062805917,2.65974844408685,1.58737214869754
A4,ARX,I,77,78,0.401199995283476,0.221779561289838,20.4796890956582,14.3634463600044
A4,ARX,I,84,85,0.365625067736978,0.20585843460596,32.0640690953311,23.4474202095572
A4,ARX,I,91,92,0.28805995722966,0.16344456383352,30.2569152489614,22.7632105664556
A4,ARX,I,98,99,0.268940816080056,0.152775714918903,17.6871663200734,13.7737010988312
A4,ARX,I,105,106,0.281164034196241,0.161241611717271,1.79805568554454,1.52044681865096
A4,ARX,I,112,113,0.22994191983904,0.131525371688318,15.776869548305,11.1011654554776
A4,ARX,I,119,120,0.166293639535695,0.094343936524118,29.7237999294721,21.6412185131686
A4,ARX,I,126,127,0.182431101733252,0.103351664637452,38.0558201068877,28.049319950227
A4,ARX,I,133,134,0.191599805275279,0.109786118149519,34.2885842520639,25.7405465581657
A4,ARX,I,140,141,0.0541798918263057,0.0335767823094102,11.3308603260275,9.32326214124845
A4,ARX,I,147,148,0.13506852623217,0.0779660038143187,29.6464688709759,19.9082537273917
A4,ARX,I,154,155,0.212038892263954,0.122919517705798,66.3511785649755,47.7513296007337
A4,ARX,I,161,162,0.239608914705938,0.138455870484384,76.3973949001401,56.7331765058285
A4,ARX,I,168,169,0.280739553020036,0.164741743308761,56.1879228281352,42.9736104619242
A4,ARX,I,175,176,0.124806254221279,0.0755393166880205,19.5643521651715,15.9644779255709
A4,ARX,I,182,183,0.0421720058737715,0.0244377431257915,21.1596425438184,13.981454954865
A4,ARX,I,189,190,0.0133693882766567,0.00805114550848884,57.4449323247611,41.421915377584
A4,ARX,I,196,197,0.0170817196742071,0.0102952420467253,85.0772778099691,62.3209865946094
A4,ARX,I,203,204,0.056374371669937,0.0324650929588545,91.9561701448986,68.2254897561828
A4,ARX,I,210,211,0.136094367299767,0.0747744491522034,58.1182998737276,44.8034975717091
A4,ARX,I,217,218,0.697589488576626,0.396919041953002,28.8495515516373,16.7525337247015
A4,ARX,I,224,225,0.858197945300758,0.496512380935071,132.70927760177,93.5660131731711
A4,ARX,I,231,232,0.816646295007596,0.475129099211115,192.721442750582,141.197057486548
A4,ARX,I,238,239,0.841791344121187,0.490964793929866,172.359894423587,129.981857804619
A4,ARX,I,245,246,0.627367969140299,0.369714481455666,92.1866551228663,72.2708356766576
A4,ARX,I,252,253,0.352734569646741,0.208059813988809,13.7514641924542,8.85837404138277
A4,ARX,I,259,260,0.270728842386018,0.15567886520554,109.144453582865,77.3902175640734
A4,ARX,I,266,267,0.277263288980558,0.160509903109187,193.23457141062,140.702529476041
A4,ARX,I,273,274,0.002683731495378,0.00199122302241709,241.459659473335,177.813402700662
A4,ARX,I,280,281,0.253964854487878,0.135592836460546,206.948422694584,155.674255860608
A4,ARX,I,287,288,1.69397586596896,0.952873286376416,43.0333102602741,36.7073087418406
A4,ARX,I,294,295,2.87094043003,1.63357072256395,241.631501254974,164.919179802284
A4,ARX,I,301,302,3.75185009870228,2.15901273186182,480.873337404087,347.137471468985
A4,ARX,I,308,309,4.85403465367776,2.81009490008819,542.940920454395,403.218244854272
A4,ARX,I,315,316,4.93158045562023,2.91429634690472,436.835733334151,331.300226715471
A4,ARX,I,322,323,1.04057901276697,0.661922584394233,272.965853520293,210.306753988642
A4,ARX,I,329,330,3.07063675412327,1.76900045962793,138.921757368028,108.267300742656
A4,ARX,I,336,337,3.81074083670661,2.24157344749801,59.1294777861549,46.4682525658104
A4,ARX,I,343,344,2.46592135839158,1.46725897676976,21.3302922110881,16.869652934836
A4,ARX,I,350,351,0.684772378971484,0.417553059369181,6.56182374062129,5.21653245915422
A4,ARX,S,49,50,0.321320235683054,0.170250448030864,16.8149460197009,12.3866894803325
A4,ARX,S,56,57,0.600220468157216,0.326120896147216,17.7733620811665,13.2148244442396
A4,ARX,S,63,64,0.857535512707255,0.478916937621518,12.1548721670884,9.31185387931914
A4,ARX,S,70,71,0.968509150735381,0.555648373059609,2.65974844408685,1.58737214869754
A4,ARX,S,77,78,0.925223956054764,0.546277907669682,20.4796890956582,14.3634463600044
A4,ARX,S,84,85,0.851163093649283,0.511050097619878,32.0640690953311,23.4474202095572
A4,ARX,S,91,92,0.813874879409982,0.495879523547606,30.2569152489614,22.7632105664556
A4,ARX,S,98,99,0.710422848162705,0.438334108489983,17.6871663200734,13.7737010988312
A4,ARX,S,105,106,0.431050022158539,0.270920894859736,1.79805568554454,1.52044681865096
A4,ARX,S,112,113,0.042223929248437,0.029878144527897,15.776869548305,11.1011654554776
A4,ARX,S,119,120,0.443033557309371,0.260106795793109,29.7237999294721,21.6412185131686
A4,ARX,S,126,127,1.09889239920588,0.65005270460635,38.0558201068877,28.049319950227
A4,ARX,S,133,134,2.10366210366952,1.24768564995191,34.2885842520639,25.7405465581657
A4,ARX,S,140,141,3.20618917730925,1.92810429847108,11.3308603260275,9.32326214124845
A4,ARX,S,147,148,3.30314768179022,2.02113785814947,29.6464688709759,19.9082537273917
A4,ARX,S,154,155,2.73517353135855,1.69691831874586,66.3511785649755,47.7513296007337
A4,ARX,S,161,162,1.76095908305023,1.11196823578567,76.3973949001401,56.7331765058285
A4,ARX,S,168,169,0.673917605128754,0.434318515046097,56.1879228281352,42.9736104619242
A4,ARX,S,175,176,0.0530756190377342,0.0284233048580355,19.5643521651715,15.9644779255709
A4,ARX,S,182,183,0.338107213697616,0.203264365540836,21.1596425438184,13.981454954865
A4,ARX,S,189,190,0.479628809121295,0.287750057633973,57.4449323247611,41.421915377584
A4,ARX,S,196,197,0.283922492419561,0.17881461294082,85.0772778099691,62.3209865946094
A4,ARX,S,203,204,0.739789681878827,0.438462021752295,91.9561701448986,68.2254897561828
A4,ARX,S,210,211,2.38707106451803,1.41902085307355,58.1182998737276,44.8034975717091
A4,ARX,S,217,218,3.55071870783719,2.15839964387848,28.8495515516373,16.7525337247015
A4,ARX,S,224,225,3.25717207498843,1.99176929877649,132.70927760177,93.5660131731711
A4,ARX,S,231,232,2.68560100713529,1.67668141185079,192.721442750582,141.197057486548
A4,ARX,S,238,239,1.54716002192052,0.993286295703976,172.359894423587,129.981857804619
A4,ARX,S,245,246,0.327538556949258,0.217562010009293,92.1866551228663,72.2708356766576
A4,ARX,S,252,253,0.261569459523035,0.151409683865625,13.7514641924542,8.85837404138277
A4,ARX,S,259,260,0.801390944250847,0.470349612502332,109.144453582865,77.3902175640734
A4,ARX,S,266,267,1.18512045457772,0.712014748346649,193.23457141062,140.702529476041
A4,ARX,S,273,274,0.414893496388655,0.256614041362777,241.459659473335,177.813402700662
A4,ARX,S,280,281,1.93095550098079,1.13208551262905,206.948422694584,155.674255860608
A4,ARX,S,287,288,2.70231541551626,1.64532605830651,43.0333102602741,36.7073087418406
A4,ARX,S,294,295,2.39317811664055,1.50607285295031,241.631501254974,164.919179802284
A4,ARX,S,301,302,0.663499490116211,0.308637271023469,480.873337404087,347.137471468985
A4,ARX,S,308,309,7.4491774207812,4.43778400554278,542.940920454395,403.218244854272
A4,ARX,S,315,316,16.4331061695857,10.093221608442,436.835733334151,331.300226715471
A4,ARX,S,322,323,22.8105468431833,14.2729278781105,272.965853520293,210.306753988642
A4,ARX,S,329,330,22.4300522872191,14.2064384442413,138.921757368028,108.267300742656
A4,ARX,S,336,337,16.0519896160012,10.2184156924514,59.1294777861549,46.4682525658104
A4,ARX,S,343,344,8.43588998470273,5.36411852064592,21.3302922110881,16.869652934836
A4,ARX,S,350,351,3.87897811613249,2.46254519489535,6.56182374062129,5.21653245915422
A4,AR,None,49,50,0.0360568739718821,0.0198346434711709,16.8149460197009,12.3866894803325
A4,AR,None,56,57,0.0129920124534572,0.00740516747752297,17.7733620811665,13.2148244442396
A4,AR,None,63,64,0.00403695815417527,0.00222105514425916,12.1548721670884,9.31185387931914
A4,AR,None,70,71,0.00776317818756464,0.00369095539981247,2.65974844408685,1.58737214869754
A4,AR,None,77,78,0.0367624629979563,0.0198350176847839,20.4796890956582,14.3634463600044
A4,AR,None,84,85,0.0482176935334971,0.0266515678060192,32.0640690953311,23.4474202095572
A4,AR,None,91,92,0.0661060404631527,0.0367348064896354,30.2569152489614,22.7632105664556
A4,AR,None,98,99,0.0789664160283089,0.0438733771431511,17.6871663200734,13.7737010988312
A4,AR,None,105,106,0.0339055591831207,0.019049960983669,1.79805568554454,1.52044681865096
A4,AR,None,112,113,0.0233240201100993,0.0124766804483605,15.776869548305,11.1011654554776
A4,AR,None,119,120,0.0457192701399974,0.0251960743776018,29.7237999294721,21.6412185131686
A4,AR,None,126,127,0.0249828170024303,0.0133665465733738,38.0558201068877,28.049319950227
A4,AR,None,133,134,0.0383671708821881,0.0205200961967681,34.2885842520639,25.7405465581657
A4,AR,None,140,141,0.0314944410707825,0.017390121751516,11.3308603260275,9.32326214124845
A4,AR,None,147,148,0.0171700506078206,0.00887831012516114,29.6464688709759,19.9082537273917
A4,AR,None,154,155,0.0617267326717514,0.0344942161587564,66.3511785649755,47.7513296007337
A4,AR,None,161,162,0.0122051788761829,0.00677177288241637,76.3973949001401,56.7331765058285
A4,AR,None,168,169,0.0162239101845679,0.00845449069054536,56.1879228281352,42.9736104619242
A4,AR,None,175,176,0.0440380877491091,0.0245516927521001,19.5643521651715,15.9644779255709
A4,AR,None,182,183,0.00564569736508577,0.00253953301998016,21.1596425438184,13.981454954865
A4,AR,None,189,190,0.075866058203628,0.0417942874321722,57.4449323247611,41.421915377584
A4,AR,None,196,197,0.0417758314105251,0.0233926653089611,85.0772778099691,62.3209865946094
A4,AR,None,203,204,0.0320189676307071,0.015767719063693,91.9561701448986,68.2254897561828
A4,AR,None,210,211,0.0959786575128082,0.0523331469596055,58.1182998737276,44.8034975717091
A4,AR,None,217,218,0.0468741254137074,0.0273922917613813,28.8495515516373,16.7525337247015
A4,AR,None,224,225,0.102696128782005,0.0557060184033357,132.70927760177,93.5660131731711
A4,AR,None,231,232,0.087207908553674,0.0498296477399305,192.721442750582,141.197057486548
A4,AR,None,238,239,0.0486392646917791,0.0279125971773543,172.359894423587,129.981857804619
A4,AR,None,245,246,0.0450288435795606,0.0240404346581857,92.1866551228663,72.2708356766576
A4,AR,None,252,253,0.0739159608592646,0.042175499525391,13.7514641924542,8.85837404138277
A4,AR,None,259,260,0.118958749402159,0.064622649285671,109.144453582865,77.3902175640734
A4,AR,None,266,267,0.0764973035658174,0.042665047007761,193.23457141062,140.702529476041
A4,AR,None,273,274,0.0127026159957577,0.00785805291086815,241.459659473335,177.813402700662
A4,AR,None,280,281,0.246056686312148,0.129436439475934,206.948422694584,155.674255860608
A4,AR,None,287,288,0.341215201345816,0.187917013987577,43.0333102602741,36.7073087418406
A4,AR,None,294,295,0.210035986080273,0.112353977554319,241.631501254974,164.919179802284
A4,AR,None,301,302,0.612190459885893,0.331386902371248,480.873337404087,347.137471468985
A4,AR,None,308,309,1.32519501518952,0.734379514869748,542.940920454395,403.218244854272
A4,AR,None,315,316,1.06048554535443,0.605577356892614,436.835733334151,331.300226715471
A4,AR,None,322,323,0.204455463244249,0.103922366225496,272.965853520293,210.306753988642
A4,AR,None,329,330,0.726658820287009,0.410925270493018,138.921757368028,108.267300742656
A4,AR,None,336,337,0.0329741323334521,0.0168114191103866,59.1294777861549,46.4682525658104
A4,AR,None,343,344,0.616577417301616,0.342854013087877,21.3302922110881,16.869652934836
A4,AR,None,350,351,0.578063401258777,0.326964961191542,6.56182374062129,5.21653245915422
A4,N4SID,I,49,50,7.71822304382682,4.86808826003821,16.8149460197009,12.3866894803325
A4,N4SID,I,56,57,15.5881011751988,9.98541038832262,17.7733620811665,13.2148244442396
A4,N4SID,I,63,64,25.3041976332291,15.9100232891361,12.1548721670884,9.31185387931914
A4,N4SID,I,70,71,31.2267711204368,20.0189520184189,2.65974844408685,1.58737214869754
A4,N4SID,I,77,78,14.8635391889406,9.67003567222512,20.4796890956582,14.3634463600044
A4,N4SID,I,84,85,20.2153614054019,13.3501308583258,32.0640690953311,23.4474202095572
A4,N4SID,I,91,92,29.9134206798196,20.1576238481599,30.2569152489614,22.7632105664556
A4,N4SID,I,98,99,27.5727059289747,18.8061858944602,17.6871663200734,13.7737010988312
A4,N4SID,I,105,106,17.3179210038948,12.0138383324294,1.79805568554454,1.52044681865096
A4,N4SID,I,112,113,4.6356856496323,3.29774262822447,15.776869548305,11.1011654554776
A4,N4SID,I,119,120,4.22171320441727,2.60351911915664,29.7237999294721,21.6412185131686
A4,N4SID,I,126,127,6.24513258343444,4.09293447235834,38.0558201068877,28.049319950227
A4,N4SID,I,133,134,6.45125696542328,4.37428169019686,34.2885842520639,25.7405465581657
A4,N4SID,I,140,141,5.99474326295131,4.25180874031558,11.3308603260275,9.32326214124845
A4,N4SID,I,147,148,6.89463678361174,4.42540108433432,29.6464688709759,19.9082537273917
A4,N4SID,I,154,155,14.9576164307997,9.99794162551091,66.3511785649755,47.7513296007337
A4,N4SID,I,161,162,14.311905868257,9.90253885222338,76.3973949001401,56.7331765058285
A4,N4SID,I,168,169,9.57654748109637,6.65525074910098,56.1879228281352,42.9736104619242
A4,N4SID,I,175,176,5.42541149577241,3.83514701885732,19.5643521651715,15.9644779255709
A4,N4SID,I,182,183,2.22362319291402,1.60328264820342,21.1596425438184,13.981454954865
A4,N4SID,I,189,190,1.41835816551185,0.884291033033946,57.4449323247611,41.421915377584
A4,N4SID,I,196,197,3.3680987138491,2.35525058891569,85.0772778099691,62.3209865946094
A4,N4SID,I,203,204,4.05130950793977,2.35713711359192,91.9561701448986,68.2254897561828
A4,N4SID,I,210,211,15.2504731746551,9.66944187205729,58.1182998737276,44.8034975717091
A4,N4SID,I,217,218,21.138651347703,14.0155494810659,28.8495515516373,16.7525337247015
A4,N4SID,I,224,225,14.0684242442532,9.88991055807118,132.70927760177,93.5660131731711
A4,N4SID,I,231,232,2.12836471285748,1.31705246992575,192.721442750582,141.197057486548
A4,N4SID,I,238,239,29.106583881314,19.638413077306,172.359894423587,129.981857804619
A4,N4SID,I,245,246,41.4452487879468,28.4080640211419,92.1866551228663,72.2708356766576
A4,N4SID,I,252,253,31.0119386698767,21.2264675379684,13.7514641924542,8.85837404138277
A4,N4SID,I,259,260,21.1543577570465,14.6717122084444,109.144453582865,77.3902175640734
A4,N4SID,I,266,267,19.3783038772179,13.2834017132212,193.23457141062,140.702529476041
A4,N4SID,I,273,274,10.4034113313231,7.40947391830676,241.459659473335,177.813402700662
A4,N4SID,I,280,281,20.1537127753133,12.3190103933167,206.948422694584,155.674255860608
A4,N4SID,I,287,288,51.1597306382523,33.5983131917032,43.0333102602741,36.7073087418406
A4,N4SID,I,294,295,43.2437370630202,30.1498903834564,241.631501254974,164.919179802284
A4,N4SID,I,301,302,28.3930580876612,15.8850010442451,480.873337404087,347.137471468985
A4,N4SID,I,308,309,157.736229724846,104.494054260333,542.940920454395,403.218244854272
A4,N4SID,I,315,316,269.465067328364,183.839630345307,436.835733334151,331.300226715471
A4,N4SID,I,322,323,224.664150106215,154.326248660955,272.965853520293,210.306753988642
A4,N4SID,I,329,330,160.851200658303,111.189365657992,138.921757368028,108.267300742656
A4,N4SID,I,336,337,125.956036378269,86.8607022351104,59.1294777861549,46.4682525658104
A4,N4SID,I,343,344,103.412164968189,71.3265952231129,21.3302922110881,16.869652934836
A4,N4SID,I,350,351,81.3734160956675,55.9066318533117,6.56182374062129,5.21653245915422
A4,N4SID,None,49,50,1.38724073111545,0.897342283747792,16.8149460197009,12.3866894803325
A4,N4SID,None,56,57,0.325940116293734,0.234683473594097,17.7733620811665,13.2148244442396
A4,N4SID,None,63,64,1.02570012216611,0.613707150136293,12.1548721670884,9.31185387931914
A4,N4SID,None,70,71,0.596775920070357,0.325150662634245,2.65974844408685,1.58737214869754
A4,N4SID,None,77,78,1.0329083813722,0.708712151622474,20.4796890956582,14.3634463600044
A4,N4SID,None,84,85,3.24578531484786,2.1996212070097,32.0640690953311,23.4474202095572
A4,N4SID,None,91,92,2.08409228986457,1.35913760802857,30.2569152489614,22.7632105664556
A4,N4SID,None,98,99,3.20389759206708,2.14651803328621,17.6871663200734,13.7737010988312
A4,N4SID,None,105,106,6.34764378535476,4.30026522934628,1.79805568554454,1.52044681865096
A4,N4SID,None,112,113,2.30617604813949,1.4938233350543,15.776869548305,11.1011654554776
A4,N4SID,None,119,120,1.31975268927101,0.844313242875574,29.7237999294721,21.6412185131686
A4,N4SID,None,126,127,1.89707492548248,1.22882669470445,38.0558201068877,28.049319950227
A4,N4SID,None,133,134,0.822136995183891,0.525583974304644,34.2885842520639,25.7405465581657
A4,N4SID,None,140,141,0.557806950962261,0.314247048206482,11.3308603260275,9.32326214124845
A4,N4SID,None,147,148,3.37789373650655,2.29468440664238,29.6464688709759,19.9082537273917
A4,N4SID,None,154,155,1.20265458525596,0.828854775231678,66.3511785649755,47.7513296007337
