Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,77,78,8,85,1.11847216132678,1.10098845596606,-0.01748370536072,0.000305679953140468,0.01748370536072,0.0159729791233679,0.00874185268035998,0.00125755603157706,0,0.0618789973432186,0,-0.7875,0.7875,0.00389181254668614
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,77,78,9,86,1.11065176857875,1.08780537659218,-0.022846391986576,0.000521957626804284,0.022846391986576,0.0210031504838485,0.011423195993288,0.00147890317871077,0,0.0816120780053193,0,-0.7875,0.7875,0.00458465493909921
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,77,78,10,87,1.1025555851146,1.07351111536838,-0.0290444697462258,0.000843581222839424,0.0290444697462258,0.0268156958593828,0.0145222348731129,0.00170832624028343,0,0.104440070253826,0,-0.7875,0.7875,0.0053524174748294
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,77,78,11,88,1.0942499911109,1.05815310258121,-0.0360968885296877,0.0013029853615247,0.0360968885296877,0.0335042582582053,0.0180484442648439,0.00197316864679246,0,0.130747549250288,0,-0.7875,0.7875,0.00617950625354263
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,77,78,12,89,1.08580165331514,1.04177451589927,-0.0440271374158745,0.0019383888290363,0.0440271374158745,0.0410820872672934,0.0220135687079372,0.00224269548344277,0,0.16061312851144,0,-0.7875,0.7875,0.0070369311579192
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,77,78,13,90,1.07727686741043,1.02433953336768,-0.0529373340427515,0.00280236133555385,0.0529373340427515,0.0496603333582424,0.0264686670213757,0.00248298389501705,0,0.194519849195698,0,-0.7875,0.7875,0.00774765601505967
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,77,78,14,91,1.06874094350186,1.00593010249892,-0.0628108410029338,0.00394520174749583,0.0628108410029338,0.059156593393286,0.0314054205014669,0.00274277246855281,0,0.232056477299767,0,-0.7875,0.7875,0.00849637102595574
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,1,85,1.11847216132678,1.11806347330954,-0.000408688017240255,1.67025895435771e-07,0.000408688017240255,0.000238454251976644,0.000204344008620128,0.000127922573484962,0,0.000740777551789806,0,-0.7875,0.7875,0.000368097062836359
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,2,86,1.11065176857875,1.1094098860621,-0.00124188251664714,1.54227218515384e-06,0.00124188251664714,0.00095910059243006,0.000620941258323571,0.000256092455467932,0,0.00343891895214377,0,-0.7875,0.7875,0.00076636965831417
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,3,87,1.1025555851146,1.09993675602845,-0.00261882908615707,6.85826578250228e-06,0.00261882908615707,0.00215408231220264,0.00130941454307854,0.000416516843153653,0,0.00796743901867969,0,-0.7875,0.7875,0.00126866938555154
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,4,88,1.0942499911109,1.08963722702337,-0.00461276408752687,2.12775925271776e-05,0.00461276408752687,0.00374488061893281,0.00230638204376343,0.000619648904912984,0,0.0139259318365212,0,-0.7875,0.7875,0.00199729590172926
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,5,89,1.08580165331514,1.07858439354505,-0.00721725977009724,5.20888385890641e-05,0.00721725977009724,0.00591781449635859,0.00360862988504862,0.000854971266432114,0,0.0221665640821329,0,-0.7875,0.7875,0.00279819368502549
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,6,90,1.07727686741043,1.06679872439437,-0.0104781430160581,0.000109791481064967,0.0104781430160581,0.00868332467143118,0.00523907150802905,0.00111048190026923,0,0.032725407613142,0,-0.7875,0.7875,0.0036273709639994
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,7,91,1.06874094350186,1.05431304126737,-0.0144279022344878,0.000208164362887937,0.0144279022344878,0.0121231429179615,0.00721395111724388,0.00139355227042709,0,0.0459466397431556,0,-0.7875,0.7875,0.00455558198213063
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,8,92,1.06025764283151,1.04143444216891,-0.0188232006626039,0.000354312883184652,0.0188232006626039,0.0162281827691957,0.00941160033130195,0.00166189747763615,0,0.0619533246524426,0,-0.7875,0.7875,0.00541403634801163
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,9,93,1.05188867211142,1.02787150608423,-0.02401716602719,0.000576824263977607,0.02401716602719,0.0210262477998829,0.012008583013595,0.00190838894520639,0,0.0807011431406719,0,-0.7875,0.7875,0.00631007535161388
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,10,94,1.04369324004953,1.01390185308542,-0.0297913869641127,0.000887526737245501,0.0297913869641127,0.0266060858731574,0.0148956934820563,0.00210002319806387,0,0.102731669749088,0,-0.7875,0.7875,0.00712105349274583
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,11,95,1.03572767878779,0.999344382361632,-0.0363832964261538,0.00132374425883338,0.0363832964261538,0.0328893748624943,0.0181916482130769,0.00234639459456565,0,0.127464144073582,0,-0.7875,0.7875,0.00803364157487699
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,12,96,1.02804513112847,0.984127931177132,-0.0439171999513335,0.0019287204515654,0.0439171999513335,0.0399181320972614,0.0219585999756667,0.00261716350808814,0,0.155055830953921,0,-0.7875,0.7875,0.00897923785778904
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,13,97,1.02069530264814,0.96854639080486,-0.0521489118432835,0.00271950900643856,0.0521489118432835,0.0477004732838239,0.0260744559216418,0.00285629813023715,0,0.185721375725329,0,-0.7875,0.7875,0.00986817859161193
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,84,85,14,98,1.01372427613738,0.952707020298287,-0.0610172558390977,0.0037231055101339,0.0610172558390977,0.0561633217449094,0.0305086279195488,0.00313939431218063,0,0.219086925620363,0,-0.7875,0.7875,0.0108057878209864
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,1,92,1.06025764283151,1.05979949802256,-0.000458144808953342,2.09896665970895e-07,0.000458144808953342,0.000287756326441445,0.000229072404476671,0.000142463928918563,0,0.000923367135591269,0,-0.7875,0.7875,0.000398714557581725
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,2,93,1.05188867211142,1.05049801682969,-0.00139065528173532,1.93392211261834e-06,0.00139065528173532,0.00104931768010081,0.00069532764086766,0.000275282091307627,0,0.00375131982827837,0,-0.7875,0.7875,0.000888021637846459
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,3,94,1.04369324004953,1.04086213425445,-0.00283110579508339,8.01516002295475e-06,0.00283110579508339,0.00221127283856175,0.00141555289754169,0.000480862005302374,0,0.00805431287068381,0,-0.7875,0.7875,0.00157588570711598
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,4,95,1.03572767878779,1.03090858578913,-0.00481909299865602,2.32236573296954e-05,0.00481909299865602,0.00383493691995046,0.00240954649932801,0.000760463914721771,0,0.0140872057257273,0,-0.7875,0.7875,0.00235484687934573
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,5,96,1.02804513112847,1.02049680044694,-0.00754833068152938,5.69772960777178e-05,0.00754833068152938,0.00617044679088084,0.00377416534076469,0.00105513908681642,0,0.0229377061313827,0,-0.7875,0.7875,0.00320088209810543
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,6,97,1.02069530264814,1.01010916391306,-0.0105861387350878,0.000112066333318527,0.0105861387350878,0.00901677609250339,0.00529306936754392,0.00129951724269095,0,0.0339829058060304,0,-0.7875,0.7875,0.00406129273284817
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,7,98,1.01372427613738,0.999355370225284,-0.0143689059120999,0.000206465457110781,0.0143689059120999,0.0124197014168581,0.00718445295604997,0.00162531337735013,0,0.0470788900424615,0,-0.7875,0.7875,0.00502296528646712
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,8,99,1.0071743843033,0.988532893054259,-0.0186414912490411,0.000347505195988077,0.0186414912490411,0.0162711085521476,0.00932074562452057,0.00203703119197188,0,0.061862211668172,0,-0.7875,0.7875,0.00619924770327529
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,9,100,1.00108413537008,0.977334519501812,-0.0237496158682643,0.000564044253890111,0.0237496158682643,0.0208199840099773,0.0118748079341321,0.00240149295855051,0,0.0794136271522153,0,-0.7875,0.7875,0.00739021701390374
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,10,101,0.995488185141505,0.966163246933556,-0.029324938207949,0.000859952000900028,0.029324938207949,0.0258882701086444,0.0146624691039745,0.00283938130263404,0,0.0989953650822915,0,-0.7875,0.7875,0.00865286719248751
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,11,102,0.990417348273686,0.95491681202526,-0.035500536248426,0.00126028807392581,0.035500536248426,0.0315845561558339,0.017750268124213,0.00324941116004358,0,0.121130823416996,0,-0.7875,0.7875,0.00983070083876769
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,12,103,0.98589864096179,0.943659151234713,-0.0422394897270767,0.00178417449240382,0.0422394897270767,0.0380542577947826,0.0211197448635383,0.00359200565163779,0,0.146532409561346,0,-0.7875,0.7875,0.010779493464448
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,13,104,0.981955346980157,0.932471582916038,-0.0494837640641183,0.00244864290595332,0.0494837640641183,0.0450230545936129,0.0247418820320591,0.0038907586386942,0,0.173971105000505,0,-0.7875,0.7875,0.0116697731959812
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,91,92,14,105,0.97860709902998,0.921269148223428,-0.057337950806552,0.00328764060269458,0.057337950806552,0.0526081714834633,0.028668975403276,0.0041961705358646,0,0.203871625736444,0,-0.7875,0.7875,0.0125280157104962
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,1,99,1.0071743843033,1.00660927444585,-0.000565109857447732,3.19349150984596e-07,0.000565109857447732,0.000287698809560482,0.000282554928723866,0.000173554994430913,0,0.00083853471986739,0,-0.7875,0.7875,0.000505228314795048
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,2,100,1.00108413537008,0.999414380109593,-0.00166975526048263,2.78808262990942e-06,0.00166975526048263,0.0010500496298553,0.000834877630241315,0.000445094037710769,0,0.00344525166639675,0,-0.7875,0.7875,0.00125581755581872
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,3,101,0.995488185141505,0.992244730186581,-0.00324345495492417,1.05200000446222e-05,0.00324345495492417,0.00229828299771677,0.00162172747746209,0.000689981990860047,0,0.00803056402140334,0,-0.7875,0.7875,0.00212934013425353
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,4,102,0.990417348273686,0.985150290281278,-0.00526705799240812,2.77418998953903e-05,0.00526705799240812,0.00399006921747174,0.00263352899620406,0.00100607872587353,0,0.0143157037565452,0,-0.7875,0.7875,0.00315361079973117
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,5,103,0.98589864096179,0.977909738550934,-0.00798890241085581,6.38225617301778e-05,0.00798890241085581,0.00628134904869195,0.00399445120542791,0.00140967827754251,0,0.0228619412361434,0,-0.7875,0.7875,0.00427019830795419
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,6,104,0.981955346980157,0.970897025591109,-0.0110583213890476,0.000122286471943468,0.0110583213890476,0.0091179293537751,0.0055291606945238,0.00184843535861527,0,0.0336530860388489,0,-0.7875,0.7875,0.00546949689402662
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,7,105,0.97860709902998,0.964059056085302,-0.0145480429446778,0.00021164555352019,0.0145480429446778,0.0125327012870785,0.00727402147233891,0.00223128103688471,0,0.0468918532826297,0,-0.7875,0.7875,0.00661315420253875
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,8,106,0.975869967635345,0.956973143514055,-0.0188968241212893,0.000357089961870943,0.0188968241212893,0.0164812460480339,0.00944841206064467,0.00260813089368022,0,0.0621090642618276,0,-0.7875,0.7875,0.00780486175667988
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,9,107,0.973756550370824,0.950197776719534,-0.0235587736512904,0.000555015815952737,0.0235587736512904,0.0209619805459919,0.0117793868256452,0.00289994810197432,0,0.0796495775293441,0,-0.7875,0.7875,0.00892600027246629
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,10,108,0.972276054979677,0.943523246619375,-0.0287528083603018,0.000826723988604241,0.0287528083603018,0.0258286561494608,0.0143764041801509,0.00329478106587703,0,0.0985577674265458,0,-0.7875,0.7875,0.0102118854223324
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,11,109,0.97143437092219,0.936726556060446,-0.0347078148617439,0.00120463241247709,0.0347078148617439,0.0313429642640162,0.017353907430872,0.00382616336019516,0,0.119863268397006,0,-0.7875,0.7875,0.0116236278580371
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,12,110,0.971234125044821,0.93027829063461,-0.0409558344102112,0.00167738037223664,0.0409558344102112,0.0374713290092564,0.0204779172051056,0.00427291556540684,0,0.143870147771141,0,-0.7875,0.7875,0.0129554540006342
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,13,111,0.971674718344115,0.923770666770243,-0.0479040515738723,0.00229479815719222,0.0479040515738723,0.0441356293822554,0.0239520257869362,0.00472925780564401,0,0.169929048627569,0,-0.7875,0.7875,0.0142425367479568
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,98,99,14,112,0.97275234217318,0.917070756677411,-0.0556815854957682,0.00310043896332254,0.0556815854957682,0.0512286074088923,0.0278407927478841,0.00523291791712483,0,0.197455022675006,0,-0.7875,0.7875,0.0156343943955829
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,105,106,1,106,0.975869967635345,0.975279085285092,-0.000590882350252397,3.49141951839797e-07,0.000590882350252397,0.000294648849341345,0.000295441175126199,0.000207181087869207,0,0.000823297559040648,0,-0.7875,0.7875,0.000564815168849875
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,105,106,2,107,0.973756550370824,0.972198840135055,-0.00155771023576912,2.42646117861988e-06,0.00155771023576912,0.00100196104884439,0.000778855117884558,0.000475030311694818,0,0.00325493929022036,0,-0.7875,0.7875,0.00136151018111652
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,105,106,3,108,0.972276054979677,0.969269512394431,-0.00300654258524602,9.03929831689782e-06,0.00300654258524602,0.00212629361207133,0.00150327129262301,0.000801781572907892,0,0.0072632683887901,0,-0.7875,0.7875,0.00239195061973105
